# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/1_Local/1_HMMerCTTer/16/PGCleanTarget/4Target/Application/Hmmr-Build/hmm_Group_4.txt
# target sequence database:        /home/arjen/1_Local/1_HMMerCTTer/16/PGCleanTarget/4Target/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_4  [M=1946]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence   Description
    ------- ------ -----    ------- ------ -----   ---- --  --------   -----------
    4.3e-31  103.4  13.6    1.3e-30  101.7  13.6    1.6  1  EPPt015131  
    5.9e-30   99.6   4.7      8e-30   99.2   4.7    1.0  1  EPPpe03153  
    7.2e-30   99.3   9.1      2e-29   97.8   9.1    1.5  1  EPPt029996  
    1.2e-29   98.6   8.6    1.5e-29   98.3   8.6    1.0  1  EPAt009291  
    5.1e-29   96.5  13.2      7e-29   96.0  13.2    1.0  1  EPSl001371  
    5.4e-29   96.4  15.5    7.1e-29   96.0  15.5    1.0  1  Q2UBD8_1    
    5.4e-29   96.4  15.5    7.2e-29   96.0  15.5    1.0  1  EFAo007098  
    1.4e-28   95.0  13.1    1.1e-23   78.8   7.8    2.0  2  EPPpe10441  
      2e-28   94.5  12.8    2.6e-28   94.1  12.8    1.0  1  EPSm028353  
      2e-28   94.5  15.4    2.7e-28   94.1  15.4    1.0  1  B8NPS8_1    
    6.7e-28   92.8   8.2    6.7e-28   92.8   8.2    1.4  1  EPCs035467  
    9.7e-28   92.3   4.4      2e-27   91.2   4.4    1.4  1  EPPpe21531  
      1e-27   92.1  11.1    1.3e-27   91.8  11.1    1.0  1  EPZm027496  
      1e-27   92.1  11.1    1.3e-27   91.8  11.1    1.0  1  EPZm051068  
    1.5e-27   91.6   9.9    2.3e-27   91.0   9.9    1.1  1  EPOs027768  
    1.6e-27   91.5  15.8    2.5e-27   90.9  15.8    1.4  1  EPAt018837  
    2.4e-27   90.9  13.5      3e-27   90.6  13.5    1.0  1  EPZm056286  
    2.8e-27   90.7   8.3    3.7e-27   90.3   8.3    1.0  1  EPPt006205  
    3.5e-27   90.4  13.5    4.6e-27   90.0  13.5    1.0  1  EPSm012513  
    1.2e-26   88.7   9.7    1.5e-26   88.3   9.7    1.0  1  EPPt006206  
    1.3e-26   88.5   3.3    1.7e-26   88.2   3.3    1.0  1  EPPt025444  
    1.3e-26   88.5  13.7    3.9e-26   86.9  13.7    1.6  1  Q949Z1_1    
    2.4e-26   87.6  12.1      3e-26   87.3  12.1    1.0  1  EPAt021741  
      6e-26   86.3   5.3    7.8e-26   85.9   5.3    1.0  1  EPAt025904  
    1.3e-25   85.2  11.2    1.7e-25   84.8  11.2    1.0  1  EPZm058344  
    1.7e-25   84.8   7.8    2.5e-25   84.2   7.8    1.1  1  P43212_1    
      2e-25   84.6  12.8    2.7e-25   84.2  12.8    1.0  1  EPMt008350  
    2.8e-25   84.1  11.0    3.7e-25   83.7  11.0    1.0  1  EPPt036877  
    2.8e-25   84.1  18.4    4.5e-25   83.4  18.4    1.2  1  EPSl001466  
    2.9e-25   84.1   2.7    3.8e-25   83.6   2.7    1.0  1  Q7M1E7_1    
    3.1e-25   83.9  13.3    4.4e-25   83.4  13.3    1.1  1  EPOs021227  
    3.2e-25   83.9  11.5    4.1e-25   83.5  11.5    1.0  1  EPAt002058  
    4.5e-25   83.4   6.8    5.9e-25   83.0   6.8    1.0  1  EPPt006213  
    5.9e-25   83.0   9.6    7.2e-25   82.7   9.6    1.0  1  B0Y9F8_2    
    6.6e-25   82.9   5.6    6.6e-25   82.9   5.6    1.9  2  EPSl022988  
    7.9e-25   82.6   6.3      1e-24   82.2   6.3    1.0  1  EPPt006209  
    9.4e-25   82.4  11.7    4.5e-24   80.1  11.7    1.8  1  EPPt011834  
    9.5e-25   82.3  13.7    1.3e-24   81.9  13.7    1.0  1  EPSm031712  
    1.1e-24   82.1   3.7    1.5e-24   81.7   3.7    1.0  1  EPZm033764  
    1.1e-24   82.1   3.7    1.5e-24   81.7   3.7    1.0  1  EPZm033765  
    1.2e-24   82.0   9.1    1.6e-24   81.6   9.1    1.0  1  EPCs015962  
    1.2e-24   82.0   9.1    1.6e-24   81.6   9.1    1.0  1  EPCs037989  
    1.7e-24   81.5   8.7      2e-24   81.2   8.7    1.0  1  Q4WBT4_2    
    1.7e-24   81.5   6.8      2e-24   81.3   6.8    1.0  1  EFAn030877  
    1.7e-24   81.5   8.2    2.3e-24   81.1   8.2    1.0  1  EPSl001546  
    1.8e-24   81.4  13.7    2.2e-24   81.1  13.7    1.0  1  EPCs017578  
    2.1e-24   81.2  11.2    2.7e-24   80.9  11.2    1.0  1  EPSm009389  
    2.1e-24   81.2  12.1      3e-24   80.7  12.1    1.1  1  EPPt006207  
    2.7e-24   80.8   5.5    3.7e-24   80.4   5.5    1.1  1  EPCs004869  
    3.7e-24   80.4  10.3    5.4e-24   79.8  10.3    1.1  1  EPPt022604  
    4.5e-24   80.1   5.4    6.3e-24   79.6   5.4    1.1  1  EPCs029425  
    4.8e-24   80.0  11.7    6.1e-24   79.7  11.7    1.0  1  EPSm015037  
    5.7e-24   79.7  10.4    7.4e-24   79.4  10.4    1.0  1  EPMt038788  
    6.6e-24   79.5   0.2    8.8e-24   79.1   0.2    1.0  1  Q39766_1    
    1.1e-23   78.8   4.8    1.4e-23   78.4   4.8    1.0  1  EPPt040983  
    1.1e-23   78.8  11.2    2.1e-23   77.9  11.2    1.3  1  EPPt017006  
    1.2e-23   78.7  13.4    1.4e-23   78.4  13.4    1.0  1  EPSm020733  
    1.4e-23   78.5   8.7    1.8e-23   78.1   8.7    1.0  1  EPSl001374  
    1.8e-23   78.1  12.7    2.3e-23   77.8  12.7    1.0  1  A1DBT5_1    
    1.8e-23   78.1  14.0    2.4e-23   77.7  14.0    1.0  1  EPSm014687  
    1.8e-23   78.1  10.8    2.4e-23   77.7  10.8    1.0  1  EPPt015923  
    1.8e-23   78.1  12.7    2.3e-23   77.7  12.7    1.0  1  EFNfi05942  
    1.9e-23   78.0   6.3    2.5e-23   77.6   6.3    1.0  1  Q9FY19_1    
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn128193  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn129341  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn133446  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn008379  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn023171  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn023172  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn023173  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn035164  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn044499  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn058834  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn058835  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn058836  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn068503  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn078795  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn096600  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn096615  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn096717  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn104466  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn122595  
    1.9e-23   78.0  18.8    2.5e-23   77.6  18.8    1.0  1  EFAn148014  
    2.6e-23   77.6  13.2    3.4e-23   77.2  13.2    1.0  1  P35336_1    
    2.9e-23   77.4  17.0    4.1e-23   76.9  17.0    1.0  1  EPCs031424  
    3.1e-23   77.3  10.1    4.2e-23   76.9  10.1    1.0  1  EPCs003992  
    3.1e-23   77.3  10.1    4.2e-23   76.9  10.1    1.0  1  EPCs034939  
    3.3e-23   77.2   8.5    3.3e-23   77.2   8.5    1.9  2  EPSl016472  
    3.7e-23   77.1  11.7    4.5e-23   76.8  11.7    1.0  1  EPSm026015  
    3.7e-23   77.0   0.3    4.8e-23   76.7   0.3    1.0  1  Q39786_1    
    3.8e-23   77.0  11.5    5.2e-23   76.6  11.5    1.0  1  EPPpe13845  
      4e-23   77.0   0.8    5.1e-23   76.6   0.8    1.0  1  EPZm033763  
    4.9e-23   76.7  19.0    6.3e-23   76.3  19.0    1.0  1  A2QK83_1    
      5e-23   76.6   9.6    6.4e-23   76.3   9.6    1.0  1  EPPt025442  
    6.1e-23   76.3   4.5      8e-23   76.0   4.5    1.1  1  Q94AJ5_1    
    6.2e-23   76.3  14.2    7.8e-23   76.0  14.2    1.0  1  EPSl001545  
    6.5e-23   76.2   6.6    7.4e-23   76.1   6.6    1.1  1  EPMt039717  
    6.7e-23   76.2  11.1    8.8e-23   75.8  11.1    1.0  1  EPAt016533  
    9.6e-23   75.7   9.8    1.3e-22   75.3   9.8    1.0  1  P48979_1    
      1e-22   75.6  16.8    1.3e-22   75.3  16.8    1.1  1  EPMt026501  
      1e-22   75.6   9.7    1.6e-22   74.9   9.7    1.2  1  EPPpe24780  
    1.1e-22   75.4  11.7    1.5e-22   75.0  11.7    1.1  1  EPPt040980  
    1.2e-22   75.4  14.3    1.5e-22   75.0  14.3    1.0  1  EPPpe23366  
    1.2e-22   75.4  12.4    1.5e-22   75.0  12.4    1.2  1  EPMt043008  
    1.3e-22   75.3  10.3    1.7e-22   74.9  10.3    1.1  1  EPPpe13054  
    1.5e-22   75.0  17.0    2.1e-22   74.6  17.0    1.0  1  EPCs004581  
    1.6e-22   74.9  11.1    2.2e-22   74.5  11.1    1.0  1  EPPpe13849  
    1.6e-22   74.9   9.4    2.2e-22   74.5   9.4    1.0  1  EPPt024225  
    1.9e-22   74.7   3.8    2.9e-22   74.1   3.8    1.2  1  EPZm051157  
    2.2e-22   74.5   8.8    2.9e-22   74.1   8.8    1.0  1  EPOs027508  
    2.4e-22   74.3   9.5    3.3e-22   73.9   9.5    1.0  1  EPCs004642  
    2.4e-22   74.3   9.5    3.3e-22   73.9   9.5    1.0  1  EPCs030211  
    2.6e-22   74.2   4.1    3.3e-22   73.9   4.1    1.0  1  EPAt021278  
      4e-22   73.6  10.0      4e-22   73.6  10.0    1.3  1  EPPt009545  
    4.2e-22   73.6  18.3    5.3e-22   73.2  18.3    1.0  1  Q9UUZ2_1    
    4.3e-22   73.5  10.4    5.9e-22   73.1  10.4    1.0  1  EPSl005457  
    4.4e-22   73.5  13.3      1e-21   72.3  13.3    1.6  1  EPOs018749  
      7e-22   72.8   0.7    9.4e-22   72.4   0.7    1.0  1  EPZm059258  
    7.3e-22   72.8  18.5    3.9e-21   70.3  18.5    1.8  1  EPZm007824  
    9.1e-22   72.4   1.8    1.2e-21   72.1   1.8    1.0  1  EPZm033761  
      1e-21   72.3  17.8    1.3e-21   71.9  17.8    1.0  1  EPSl001373  
    1.1e-21   72.2  15.2    1.5e-21   71.7  15.2    1.0  1  EPSl008643  
    1.1e-21   72.1  15.4    1.5e-21   71.7  15.4    1.1  1  EPSl000369  
    1.2e-21   72.1  10.0    1.7e-21   71.6  10.0    1.1  1  EPPt034186  
    1.2e-21   72.0   4.6    1.8e-21   71.5   4.6    1.1  1  EPPt040582  
    1.5e-21   71.7   5.8    1.9e-21   71.4   5.8    1.0  1  EPPt006225  
    1.8e-21   71.5  15.2    2.3e-21   71.1  15.2    1.0  1  Q8RY29_2    
    1.8e-21   71.4   9.7    2.4e-21   71.0   9.7    1.1  1  EPSl016144  
    1.9e-21   71.4   8.8    2.4e-21   71.0   8.8    1.0  1  EPPt040981  
    1.9e-21   71.4  14.0    3.6e-21   70.4  14.0    1.3  1  EPAt018762  
      2e-21   71.3   6.0    2.5e-21   71.0   6.0    1.0  1  EPPt006232  
    2.3e-21   71.1   6.4    2.9e-21   70.8   6.4    1.0  1  EPCs024353  
    2.5e-21   71.0  12.0    3.4e-21   70.5  12.0    1.1  1  Q02096_1    
    2.8e-21   70.8   8.2    4.6e-21   70.1   8.2    1.2  1  EPMt038605  
    3.6e-21   70.4   9.9    5.5e-21   69.9   9.9    1.2  1  EPSl024983  
      4e-21   70.3   6.5      5e-21   70.0   6.5    1.0  1  EPPt006215  
    4.2e-21   70.3  11.5    1.8e-20   68.1  11.5    1.7  1  EPPt014465  
    4.9e-21   70.0   7.9    9.5e-21   69.1   7.9    1.3  1  EPSl008642  
    5.5e-21   69.9  18.7    7.1e-21   69.5  18.7    1.0  1  EPSl004574  
    5.7e-21   69.8  16.3      8e-21   69.3  16.3    1.1  1  Q00359_1    
    5.8e-21   69.8   5.7    7.4e-21   69.4   5.7    1.0  1  P49063_2    
    5.9e-21   69.7   6.5    7.1e-21   69.5   6.5    1.0  1  EPCs040232  
    6.1e-21   69.7  18.0    8.1e-21   69.3  18.0    1.0  1  EPSl024454  
