# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/16/PLC/TargetE/Application/Hmmr-Build/hmm_Group_12.txt
# target sequence database:        /home/arjen/16/PLC/TargetE/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_12  [M=1099]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence    Description
    ------- ------ -----    ------- ------ -----   ---- --  --------    -----------
   3.9e-116  385.3   0.0   2.9e-112  372.4   0.0    3.1  2  0000000926   
   5.1e-102  338.5   0.1   2.8e-101  336.1   0.1    1.9  1  0000000176   
   5.6e-102  338.4   9.7    8.1e-45  149.1   0.0    5.8  5  0000000928   
   5.8e-101  335.0   0.0   2.4e-100  333.0   0.0    1.7  1  0000000239   
   5.8e-101  335.0   0.0   2.4e-100  333.0   0.0    1.7  1  PLCD4_PIG    
   1.9e-100  333.3  13.3    1.9e-66  220.7   4.9    2.6  2  0000000173   
   8.5e-100  331.2   0.0    2.6e-99  329.5   0.0    1.6  1  0000000175   
   8.7e-100  331.1  10.9    2.5e-99  329.6  10.9    1.9  1  0000000171   
   8.7e-100  331.1  12.1    2.3e-99  329.8  12.1    1.7  1  0000000169   
   8.8e-100  331.1  11.9    2.3e-99  329.7  11.9    1.7  1  0000000170   
    4.8e-99  328.7   0.0      3e-98  326.1   0.0    1.8  1  0000000249   
    1.7e-98  326.8   0.0    1.3e-62  208.0   0.0    2.6  2  0000000282   
    5.3e-98  325.2  12.7      2e-97  323.3  12.6    2.1  1  0000000172   
    9.4e-98  324.4   1.6    3.2e-97  322.6   1.6    1.8  1  0000000275   
      1e-97  324.3   0.0    4.3e-97  322.2   0.0    1.9  1  0000000174   
    1.5e-97  323.7   0.0    5.9e-97  321.8   0.0    1.8  1  0000000273   
      3e-97  322.7   0.0    8.6e-97  321.2   0.0    1.6  1  0000000265   
    4.7e-97  322.1   0.4    4.1e-96  319.0   0.4    2.2  1  PLCD4_XENLA  
    1.9e-96  320.1   4.9    1.5e-95  317.1   4.8    2.2  1  0000000285   
      2e-96  320.0  16.1    3.6e-95  315.8  16.1    2.5  1  0000000177   
    4.4e-96  318.9   1.4    3.7e-95  315.8   1.4    2.2  1  0000000278   
    9.4e-96  317.8   0.0      3e-95  316.1   0.0    1.6  1  0000000242   
    1.1e-95  317.6   0.0    6.5e-95  315.0   0.0    1.9  1  PLCD4_PONAB  
    1.2e-95  317.4   0.0    7.5e-95  314.8   0.0    1.9  1  0000000247   
    1.4e-95  317.2   0.0    8.8e-95  314.6   0.0    2.0  1  0000000244   
    1.4e-95  317.2   0.0    8.8e-95  314.6   0.0    2.0  1  PLCD4_HUMAN  
    1.8e-95  316.8   0.0    5.4e-95  315.3   0.0    1.6  1  0000000129   
    2.5e-95  316.3   0.0    1.5e-94  313.8   0.0    1.9  1  0000000248   
    3.5e-95  315.9   0.0      2e-94  313.4   0.0    2.0  1  0000000246   
    5.2e-95  315.3   4.5    1.3e-55  184.9   0.1    2.7  2  0000000294   
    6.8e-95  314.9   0.2    2.2e-94  313.3   0.2    1.7  1  0000000263   
    6.8e-95  314.9   0.0    2.8e-94  312.9   0.0    1.7  1  0000000270   
    1.8e-94  313.5   1.2    3.7e-93  309.2   1.2    2.6  1  0000000280   
      2e-94  313.4   0.1    2.4e-56  187.3   0.0    2.6  2  0000000274   
    2.4e-94  313.1   0.0    9.5e-94  311.1   0.0    1.7  1  0000000269   
    2.7e-94  313.0   0.0    4.1e-93  309.0   0.0    2.5  1  0000000245   
    3.7e-94  312.5   0.0    2.8e-60  200.3   0.0    2.6  2  PLCD4_BOVIN  
    3.7e-94  312.5   0.0    2.8e-60  200.3   0.0    2.6  2  0000000240   
    3.9e-94  312.4   1.1    1.8e-93  310.2   1.1    1.8  1  0000000281   
      4e-94  312.4   0.0    1.1e-92  307.6   0.0    2.6  1  PLCD4_MACFA  
    4.4e-94  312.2   0.0    1.3e-93  310.6   0.0    1.7  1  0000000132   
      1e-93  311.0   0.0    4.8e-92  305.5   0.0    2.6  1  0000000144   
      1e-93  311.0   0.0    4.8e-92  305.5   0.0    2.6  1  PLCD1_BOVIN  
    1.1e-93  311.0   0.0    3.6e-93  309.2   0.0    1.6  1  0000000266   
    1.1e-93  310.9   0.0      4e-92  305.7   0.0    2.7  1  0000000145   
    1.1e-93  310.9   0.0    5.8e-59  195.9   0.0    2.7  2  0000000284   
    1.3e-93  310.7   2.5    6.3e-92  305.1   2.5    2.6  1  0000000168   
      2e-93  310.0   0.7    7.2e-56  185.7   0.1    2.7  2  0000000226   
    2.2e-93  309.9   0.0    3.8e-92  305.8   0.0    2.5  1  0000000142   
    2.6e-93  309.7   0.0    8.5e-93  308.0   0.0    1.7  1  0000000267   
    3.5e-93  309.2   0.1    1.1e-92  307.6   0.1    1.6  1  0000000272   
    6.7e-93  308.3   0.0    2.2e-92  306.6   0.0    1.7  1  0000000268   
    7.4e-93  308.2   1.4    2.6e-90  299.8   1.4    2.7  1  0000000262   
    1.1e-92  307.6   0.0    2.4e-91  303.2   0.0    2.6  1  0000000141   
    1.1e-92  307.6   0.0    2.4e-91  303.2   0.0    2.6  1  PLCD1_RAT    
    1.4e-92  307.3   1.5    2.8e-59  197.0   0.4    2.9  2  0000000440   
    1.5e-92  307.2   2.2    1.8e-60  201.0   0.8    2.8  2  0000000279   
    1.7e-92  307.0   0.0    1.3e-44  148.4   0.0    3.0  3  0000000912   
    1.7e-92  307.0   0.0    1.3e-44  148.4   0.0    3.0  3  0000000912   
    1.9e-92  306.9   0.0    6.2e-92  305.1   0.0    1.7  1  0000000241   
    2.2e-92  306.6   3.0    1.1e-90  301.0   3.0    2.6  1  0000000181   
    2.6e-92  306.4   6.2    5.1e-90  298.8   6.2    3.3  1  0000000191   
    3.7e-92  305.9   0.0    2.1e-90  300.1   0.0    2.8  1  0000000161   
    3.8e-92  305.8  10.0    2.4e-91  303.2  10.0    1.9  1  0000000310   
    3.8e-92  305.8   6.1    8.3e-91  301.4   6.1    2.5  1  0000000293   
    3.9e-92  305.8   0.0    1.4e-91  304.0   0.0    1.8  1  0000000257   
    5.2e-92  305.4   5.6    2.5e-90  299.8   5.6    2.8  1  0000000182   
    5.7e-92  305.2   0.0    3.7e-55  183.3   0.0    2.6  2  0000000151   
    5.7e-92  305.2   0.0    3.7e-55  183.3   0.0    2.6  2  0000000147   
    6.1e-92  305.1   0.0    6.7e-91  301.7   0.0    2.4  1  0000000158   
    6.4e-92  305.1   0.0    2.3e-90  299.9   0.0    2.7  1  0000000143   
    6.4e-92  305.1   0.0    2.3e-90  299.9   0.0    2.7  1  PLCD1_MOUSE  
    6.4e-92  305.1   0.0    6.1e-91  301.8   0.0    2.3  1  0000000277   
    6.8e-92  305.0   6.4    3.4e-91  302.7   6.2    2.1  1  0000000180   
    7.8e-92  304.8   0.0    1.4e-54  181.4   0.0    2.6  2  0000000150   
    7.8e-92  304.8   0.0    1.4e-54  181.4   0.0    2.6  2  PLCD1_HUMAN  
    7.8e-92  304.8   0.0    7.1e-91  301.6   0.0    2.2  1  0000000251   
      8e-92  304.8  18.3      1e-90  301.1  18.3    2.5  1  0000000190   
    8.9e-92  304.6   0.0    1.5e-54  181.3   0.0    2.6  2  0000000146   
    1.1e-91  304.3  18.6    1.8e-91  303.6  15.4    2.5  2  0000000189   
    1.6e-91  303.8   0.0    2.1e-89  296.8   0.0    2.6  1  0000000126   
    2.7e-91  303.0   0.0      1e-89  297.8   0.0    2.7  1  0000000250   
    2.9e-91  302.9   0.0    5.4e-62  206.0   0.0    2.7  2  0000000243   
    3.5e-91  302.6   0.0    5.8e-90  298.6   0.0    2.5  1  0000000152   
    3.9e-91  302.5   0.0      2e-90  300.1   0.0    2.0  1  0000000256   
    5.3e-91  302.0   0.0    1.3e-89  297.4   0.0    2.5  1  0000000162   
    7.2e-91  301.6   0.0    1.4e-89  297.4   0.0    2.4  1  0000000128   
    7.3e-91  301.6  10.5    5.2e-89  295.4  10.5    2.8  1  0000000196   
    7.6e-91  301.5   0.9      1e-54  181.9   0.5    2.9  2  0000000100   
    8.3e-91  301.4   4.1    5.1e-89  295.5   4.1    2.7  1  0000000291   
    8.8e-91  301.3   0.4    1.5e-55  184.6   0.0    2.9  2  0000000229   
      9e-91  301.3   0.0    9.7e-88  291.2   0.0    2.5  1  0000000136   
    9.5e-91  301.2   0.0    5.9e-53  176.1   0.1    2.6  2  0000000138   
      1e-90  301.1   0.1    6.3e-56  185.9   0.1    2.6  2  0000000135   
    1.1e-90  301.0   0.1    2.3e-53  177.4   0.0    2.6  2  0000000271   
    1.1e-90  301.0   0.0      2e-89  296.8   0.0    2.5  1  0000000165   
    1.2e-90  300.9   0.1    8.8e-56  185.4   0.1    2.6  2  0000000134   
    1.3e-90  300.7   0.0    2.6e-89  296.4   0.0    2.5  1  0000000131   
    1.5e-90  300.5   0.2    6.7e-90  298.4   0.2    1.8  1  0000000233   
    1.5e-90  300.5   0.2    6.7e-90  298.4   0.2    1.8  1  PLCD4_RAT    
    1.8e-90  300.3   6.4    8.8e-90  298.0   6.2    2.1  1  0000000179   
    1.9e-90  300.2   0.0      4e-89  295.8   0.0    2.4  1  0000000127   
    2.1e-90  300.1   5.4      7e-90  298.3   5.4    1.7  1  0000000185   
    2.5e-90  299.8   0.6    1.3e-89  297.5   0.6    1.8  1  0000000321   
    2.7e-90  299.7   0.0    6.2e-57  189.2   0.0    3.2  2  0000000124   
    2.8e-90  299.6   0.0      5e-55  182.9   0.0    2.8  2  0000000157   
      3e-90  299.6  16.3    1.1e-88  294.4  14.6    3.1  2  0000000188   
      3e-90  299.6   0.0    2.5e-59  197.1   0.0    2.7  2  0000000258   
      3e-90  299.5   0.0    1.4e-89  297.3   0.0    1.9  1  0000000236   
    3.1e-90  299.5   0.0    1.6e-88  293.8   0.0    2.7  1  0000000159   
    3.3e-90  299.4   0.0    5.3e-54  179.5   0.0    2.6  2  0000000155   
    3.7e-90  299.2   0.0    5.6e-54  179.4   0.0    2.6  2  0000000156   
    4.9e-90  298.9   0.0    2.2e-88  293.4   0.0    2.7  1  0000000160   
    4.9e-90  298.8   0.0      9e-54  178.8   0.0    2.6  2  0000000154   
    5.6e-90  298.7   0.0    9.4e-54  178.7   0.0    2.6  2  0000000148   
    5.9e-90  298.6   0.0    3.5e-89  296.0   0.0    1.9  1  0000000260   
    8.7e-90  298.0   1.3    4.2e-89  295.8   1.3    1.8  1  0000000307   
    9.7e-90  297.9   1.6      4e-54  179.9   1.0    2.9  2  0000000101   
    9.8e-90  297.8  12.6    8.1e-89  294.8  12.6    1.9  1  0000000312   
      1e-89  297.8   8.9    9.9e-88  291.2   5.4    3.4  2  0000000201   
    1.1e-89  297.7   0.0    1.3e-88  294.1   0.0    2.4  1  0000000163   
    1.3e-89  297.4   0.0    8.1e-89  294.8   0.0    2.1  1  0000000252   
    1.4e-89  297.3   0.1    1.5e-88  293.9   0.1    2.2  1  0000000054   
    1.6e-89  297.1   8.3    8.9e-89  294.7   8.3    1.8  1  0000000308   
    1.9e-89  296.9   0.1    8.1e-89  294.8   0.1    1.8  1  0000000232   
    2.1e-89  296.8   0.2    6.8e-89  295.1   0.2    1.7  1  0000000264   
    3.4e-89  296.1  11.7    2.2e-86  286.8  11.7    3.6  1  0000000195   
      4e-89  295.8   7.8    2.6e-88  293.1   7.5    2.1  1  0000000184   
    4.1e-89  295.8   0.0    1.7e-87  290.4   0.0    2.6  1  0000000130   
    4.2e-89  295.8   0.2    2.7e-55  183.8   0.0    2.7  2  0000000237   
    4.2e-89  295.8   0.2    2.7e-55  183.8   0.0    2.7  2  PLCD4_MOUSE  
    4.2e-89  295.8   2.0    1.8e-88  293.6   2.0    1.7  1  0000000320   
    4.2e-89  295.8   2.0    1.8e-88  293.6   2.0    1.7  1  PLCZ1_CHICK  
    4.3e-89  295.7   0.0    4.1e-65  216.3   0.0    2.5  2  0000000910   
    4.4e-89  295.7   0.1    2.4e-88  293.2   0.1    1.9  1  0000000061   
    4.8e-89  295.6   3.3    1.2e-52  175.1   0.9    2.7  2  0000000140   
    5.8e-89  295.3   1.4    1.6e-87  290.5   1.4    2.7  1  0000000199   
      6e-89  295.2   0.0    4.5e-87  289.0   0.0    2.5  1  0000000139   
    1.4e-88  294.0   0.2    1.1e-87  291.1   0.2    2.2  1  0000000057   
    1.8e-88  293.7   0.0    1.2e-56  188.3   0.0    2.8  2  0000000259   
    1.8e-88  293.7   0.0    1.9e-87  290.2   0.0    2.3  1  0000000125   
    1.8e-88  293.7   0.0    1.9e-87  290.2   0.0    2.3  1  PLD3A_DANRE  
    1.8e-88  293.7   0.0    2.3e-54  180.7   0.1    2.8  2  0000000102   
    1.9e-88  293.6   0.0    3.3e-51  170.3   0.2    2.8  2  0000000288   
    2.6e-88  293.1   2.5    3.1e-52  173.7   1.4    2.9  2  0000000103   
    2.7e-88  293.1   3.2    1.5e-52  174.7   1.5    2.9  2  0000000083   
    2.7e-88  293.1   4.0    2.1e-52  174.2   1.0    3.7  2  0000000200   
      3e-88  292.9   3.3    1.5e-52  174.7   1.5    2.9  2  0000000072   
    3.1e-88  292.9   2.2    1.6e-52  174.6   1.0    2.8  2  0000000091   
    3.1e-88  292.9   2.5    3.4e-52  173.5   0.8    2.9  2  0000000087   
      6e-88  291.9   8.5    3.3e-87  289.5   8.5    1.8  1  PLCZ1_PIG    
    6.6e-88  291.8  15.2    3.4e-85  282.8  15.2    2.8  1  0000000309   
    7.2e-88  291.7   1.1      3e-54  180.3   0.9    2.8  2  0000000819   
      8e-88  291.5   0.5    1.9e-84  280.3   0.2    3.4  2  0000000194   
    8.2e-88  291.5   0.4    9.4e-85  281.3   0.4    3.4  1  0000000192   
    8.6e-88  291.4   0.0    4.6e-86  285.7   0.0    2.8  1  0000000166   
    9.5e-88  291.3   9.0    6.3e-86  285.2   9.0    2.6  1  0000000183   
    9.9e-88  291.2   0.4    1.1e-84  281.2   0.4    3.4  1  0000000193   
    1.2e-87  291.0   0.1    4.1e-87  289.1   0.1    1.8  1  0000000326   
    1.3e-87  290.9   0.0      6e-60  199.2   0.0    2.8  2  0000000261   
    1.5e-87  290.6   2.9    3.6e-52  173.5   1.5    2.9  2  0000000070   
    1.6e-87  290.6   2.7    3.7e-52  173.4   1.5    2.9  2  0000000071   
    1.6e-87  290.6   2.7    3.7e-52  173.4   1.5    2.9  2  PLCH1_HUMAN  
    1.7e-87  290.5   2.2    5.9e-52  172.7   0.8    2.8  2  0000000088   
    1.7e-87  290.4   2.7    3.7e-52  173.4   1.5    2.9  2  0000000073   
    2.2e-87  290.0   2.9    1.4e-85  284.0   2.9    3.2  1  0000000198   
    2.3e-87  290.0   0.0    2.7e-85  283.2   0.0    2.5  1  0000000137   
    2.4e-87  289.9   0.0      9e-87  288.0   0.0    1.7  1  0000000253   
    2.7e-87  289.8   3.9    8.4e-52  172.2   1.6    2.9  2  0000000078   
    2.8e-87  289.7   4.0    8.5e-52  172.2   1.6    2.9  2  0000000084   
    4.3e-87  289.1   0.5    1.6e-85  283.9   0.5    2.1  1  0000000316   
    4.3e-87  289.1   0.5    1.6e-85  283.9   0.5    2.1  1  PLCZ1_RAT    
    6.1e-87  288.6   3.1      1e-51  172.0   1.7    2.9  2  0000000074   
    7.2e-87  288.4   0.6    1.2e-51  171.7   0.5    2.8  2  0000000095   
    7.2e-87  288.4   0.0    1.5e-86  287.3   0.0    1.4  1  0000000437   
    7.7e-87  288.2   3.0    3.8e-51  170.0   2.0    2.9  2  0000000096   
    7.9e-87  288.2   2.4    1.3e-51  171.6   0.7    2.9  2  0000000085   
    8.6e-87  288.1   0.3    1.4e-86  287.4   0.3    1.4  1  0000000050   
    8.8e-87  288.1   2.3    1.3e-51  171.6   0.7    2.9  2  0000000086   
    8.9e-87  288.1   1.2    4.6e-53  176.4   1.4    3.0  2  0000000092   
    1.1e-86  287.8   3.7    1.6e-51  171.3   1.6    2.9  2  0000000077   
    1.1e-86  287.7   3.2    2.3e-51  170.8   1.8    2.9  2  0000000080   
    1.2e-86  287.6   0.1    5.3e-55  182.8   0.1    2.8  2  0000000046   
    1.3e-86  287.6   2.3    6.4e-52  172.6   1.2    2.8  2  0000000089   
    1.3e-86  287.5   0.0    1.4e-56  188.0   0.0    2.5  2  0000000255   
    1.6e-86  287.2   0.7    9.4e-82  271.4   0.9    3.3  2  0000000933   
    1.8e-86  287.0   3.8    1.5e-54  181.3   1.3    3.0  2  0000000060   
    2.3e-86  286.7   0.0    7.3e-54  179.1   0.0    2.5  2  0000000133   
    3.1e-86  286.2   0.0    2.9e-53  177.1   0.6    2.9  2  0000000116   
    3.1e-86  286.2   0.0    3.1e-65  216.7   0.0    2.0  2  0000000904   
    3.7e-86  286.0   3.0    2.4e-51  170.7   1.7    2.9  2  0000000075   
    4.1e-86  285.8   2.9    2.5e-51  170.7   1.7    2.9  2  0000000076   
    5.2e-86  285.5   1.1    2.3e-55  184.0   0.1    2.8  2  0000000231   
    5.3e-86  285.5   1.1    2.3e-55  184.0   0.1    2.8  2  0000000230   
    5.3e-86  285.5   3.6    1.8e-84  280.4   0.2    2.7  2  0000000880   
    5.3e-86  285.5   3.6    1.8e-84  280.4   0.2    2.7  2  0000000880   
    5.5e-86  285.4   3.0    1.9e-83  277.0   3.0    3.2  1  0000000058   
    5.7e-86  285.4   0.6    1.4e-85  284.1   0.6    1.6  1  0000000333   
    6.7e-86  285.1   0.1    1.5e-53  178.0   0.3    2.8  2  0000000115   
    7.4e-86  285.0   0.1    1.6e-53  177.9   0.3    2.8  2  0000000114   
    7.5e-86  285.0   1.0    2.1e-83  276.8   1.0    2.9  1  0000000059   
    7.5e-86  285.0   3.0    4.9e-84  279.0   3.0    3.2  1  0000000197   
    8.1e-86  284.9   5.8    2.4e-53  177.4   0.2    3.1  2  0000000047   
      9e-86  284.7   2.9    1.9e-51  171.1   1.4    2.8  2  0000000090   
      9e-86  284.7  15.3    1.1e-51  171.9   4.8    2.9  2  0000000311   
    9.1e-86  284.7   3.2    1.1e-51  171.8   1.0    3.2  2  0000000052   
    1.1e-85  284.4   2.6    6.3e-51  169.3   1.8    2.9  2  0000000081   
    1.1e-85  284.4   2.5    3.3e-84  279.5   2.4    2.1  1  0000000318   
    1.1e-85  284.4   2.5    3.3e-84  279.5   2.4    2.1  1  PLCZ1_MOUSE  
    1.2e-85  284.3   0.1    1.5e-53  178.0   0.3    2.8  2  0000000113   
    1.3e-85  284.2   0.9    1.4e-84  280.8   1.0    2.3  1  0000000051   
    1.4e-85  284.1   0.5    2.1e-49  164.3   0.2    3.0  2  0000000118   
    1.4e-85  284.1   7.4    1.3e-84  280.9   7.4    1.9  1  0000000305   
    1.6e-85  283.9   0.5    2.2e-49  164.2   0.2    3.0  2  0000000119   
    1.8e-85  283.7   5.7    1.8e-84  280.4   5.7    2.0  1  0000000296   
    1.8e-85  283.7   5.7    1.8e-84  280.4   5.7    2.0  1  PLCZ1_BOVIN  
    1.9e-85  283.7   0.1    2.2e-82  273.5   0.1    2.9  1  0000000111   
    2.1e-85  283.5   9.6    5.4e-84  278.8   9.6    2.5  1  0000000187   
    2.1e-85  283.5   8.4    1.4e-84  280.8   8.5    1.8  1  0000000315   
    2.1e-85  283.5   0.3    5.1e-85  282.2   0.3    1.6  1  0000000334   
    2.4e-85  283.3   0.0    1.5e-84  280.6   0.0    1.8  1  0000000225   
    2.4e-85  283.3   1.6    5.6e-52  172.8   1.2    2.9  2  0000000067   
    2.7e-85  283.2   8.1      2e-51  171.0   1.8    3.2  2  0000000079   
    3.2e-85  282.9   6.7    3.4e-84  279.5   6.7    2.1  1  PLCZ1_MACFA  
      4e-85  282.6   1.6      6e-52  172.7   1.2    2.9  2  0000000069   
    4.9e-85  282.3   1.5    6.8e-52  172.5   1.2    2.9  2  0000000068   
    5.4e-85  282.2   0.0    2.8e-83  276.5   0.0    2.8  1  0000000167   
    5.8e-85  282.0   0.0    4.7e-83  275.7   0.0    2.7  1  0000000164   
    6.5e-85  281.9   0.0    3.3e-50  166.9   0.1    2.8  2  0000000287   
    6.7e-85  281.8  11.5    1.8e-82  273.8  11.5    3.0  1  0000000304   
    7.3e-85  281.7   0.4    1.3e-81  270.9   0.4    2.9  1  0000000110   
    7.5e-85  281.7   0.0    1.8e-84  280.4   0.0    1.6  1  0000000238   
    7.8e-85  281.6   6.1    9.6e-52  172.0   2.5    2.8  2  0000000049   
    8.5e-85  281.5  10.5    4.8e-84  279.0  10.5    1.8  1  0000000314   
    1.1e-84  281.1   0.8    2.4e-50  167.4   0.3    2.9  2  0000000097   
    1.3e-84  280.9   0.1    5.2e-54  179.5   0.3    2.9  2  0000000112   
    2.2e-84  280.2   1.6    1.4e-51  171.5   1.2    2.8  2  0000000062   
    2.2e-84  280.1   1.6    1.4e-51  171.5   1.2    2.8  2  0000000064   
    2.2e-84  280.1   1.5    1.5e-51  171.4   1.2    2.8  2  0000000066   
    2.3e-84  280.1   1.6    1.5e-51  171.4   1.2    2.8  2  0000000063   
    2.5e-84  279.9   0.1    5.7e-54  179.4   0.3    2.9  2  0000000109   
    2.7e-84  279.8   1.4    1.5e-51  171.4   1.2    2.8  2  0000000065   
    2.7e-84  279.8   1.4    1.5e-51  171.4   1.2    2.8  2  PLCH1_MOUSE  
    3.7e-84  279.4   3.0    7.3e-82  271.8   3.0    3.2  1  0000000053   
      4e-84  279.3   3.5    2.8e-81  269.8   3.5    3.2  1  0000000056   
    4.3e-84  279.2   0.3    3.8e-83  276.0   0.3    1.9  1  0000000306   
    5.8e-84  278.7   0.7    1.4e-49  164.9   0.2    2.8  2  0000000327   
    7.6e-84  278.3   2.7    1.1e-51  171.9   1.0    3.2  2  0000000055   
    7.9e-84  278.3   1.3    3.9e-54  180.0   0.6    2.7  2  0000000123   
    8.3e-84  278.2   0.0    1.6e-37  125.0   0.0    3.1  3  0000000909   
    8.9e-84  278.1   0.0    5.3e-41  136.5   0.0    3.0  3  0000000908   
    9.6e-84  278.0  12.1    2.2e-51  170.9   4.6    2.7  2  0000000227   
    1.1e-83  277.8   8.8    2.3e-82  273.4   8.8    2.5  1  0000000178   
    1.4e-83  277.5   0.2    3.4e-49  163.6   0.3    2.7  2  0000000098   
    1.4e-83  277.4   0.2    3.5e-49  163.6   0.3    2.7  2  0000000099   
    1.6e-83  277.2   9.8    3.9e-81  269.4   9.8    2.9  1  0000000303   
    2.1e-83  276.9   0.1      8e-83  275.0   0.1    1.8  1  0000000331   
    2.1e-83  276.9   0.4    1.7e-47  158.0   0.1    4.7  3  0000000731   
    2.2e-83  276.8   0.1    5.3e-45  149.7   0.0    2.1  2  0000000886   
    2.2e-83  276.8   0.1    5.3e-45  149.7   0.0    2.1  2  0000000886   
    2.6e-83  276.6   3.9      2e-52  174.3   1.8    2.8  2  0000000040   
    3.8e-83  276.0   0.0    2.4e-50  167.4   0.0    2.7  2  0000000254   
    7.2e-83  275.1   1.6    2.8e-49  163.9   1.2    2.8  2  0000000094   
    7.7e-83  275.0   8.0    6.1e-56  185.9   0.4    3.3  2  0000000043   
    7.7e-83  275.0   0.1      3e-82  273.1   0.1    1.8  1  0000000329   
      8e-83  274.9   1.1    7.1e-80  265.2   1.1    2.9  1  0000000037   
    8.7e-83  274.8   0.0    6.4e-82  272.0   0.0    2.1  1  0000000286   
    8.9e-83  274.8   1.7    2.5e-80  266.7   1.7    2.7  1  0000000400   
    9.3e-83  274.7   0.1    3.7e-82  272.7   0.1    1.8  1  0000000330   
    1.3e-82  274.3   1.7    3.2e-80  266.3   1.7    2.6  1  0000000398   
    1.5e-82  274.0   1.6    1.2e-48  161.8   0.6    2.7  2  0000000391   
    1.6e-82  273.9   1.0    1.3e-81  271.0   1.0    2.3  1  0000000335   
    1.8e-82  273.8   9.5    3.5e-53  176.8   2.5    2.9  2  0000000816   
    1.9e-82  273.7   5.5    1.2e-52  175.0   2.0    2.9  2  0000000041   
    1.9e-82  273.7   1.9    1.5e-80  267.5   1.9    2.6  1  0000000399   
    2.2e-82  273.5   2.3    2.8e-49  163.9   1.2    2.8  2  0000000093   
    2.4e-82  273.4   0.4    9.4e-82  271.4   0.4    1.8  1  0000000328   
    2.6e-82  273.2   0.9    6.8e-53  175.9   0.2    2.9  2  0000000038   
    2.9e-82  273.1   2.4    1.5e-80  267.4   0.2    3.0  1  0000000406   
      3e-82  273.0   0.0    1.1e-80  267.9   0.0    2.6  1  0000000153   
    3.5e-82  272.8   0.0    1.2e-80  267.8   0.0    2.6  1  0000000149   
    4.1e-82  272.6  24.3    3.8e-53  176.7   3.4    4.1  2  0000000730   
    4.7e-82  272.4   0.4    2.7e-81  269.9   0.4    2.0  1  0000000276   
    4.7e-82  272.4  13.3    8.5e-56  185.5   0.3    3.3  2  0000000035   
    7.6e-82  271.7   1.6    1.4e-78  260.9   1.6    2.7  1  0000000403   
    8.3e-82  271.6   1.4    5.6e-56  186.1   0.5    3.8  2  0000000036   
    9.1e-82  271.5  15.8      8e-50  165.7   2.5    3.6  2  0000000818   
