# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/16/PLC/TargetE/Application/Hmmr-Build/hmm_Group_4.txt
# target sequence database:        /home/arjen/16/PLC/TargetE/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_4  [M=1238]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence    Description
    ------- ------ -----    ------- ------ -----   ---- --  --------    -----------
          0 2175.7   0.0          0 2175.4   0.0    1.0  1  0000000746   
          0 1837.3   1.6          0 1836.9   1.6    1.0  1  0000000865   
          0 1834.7   4.1          0 1834.4   4.1    1.0  1  0000000861   
          0 1832.4   1.0          0 1832.0   1.0    1.0  1  0000000866   
          0 1832.3   6.6          0 1831.9   6.6    1.0  1  0000000862   
          0 1830.0   2.3          0 1829.7   2.3    1.0  1  0000000856   
          0 1826.8   8.1          0 1826.5   8.1    1.0  1  0000000855   
          0 1826.7   1.5          0 1826.4   1.5    1.0  1  0000000867   
          0 1826.0   0.4          0 1825.6   0.4    1.0  1  0000000851   
          0 1824.9   1.8          0 1824.6   1.8    1.0  1  0000000802   
          0 1820.7  10.6          0 1820.4  10.6    1.0  1  0000000853   
          0 1819.0   7.8          0 1818.6   7.8    1.0  1  0000000816   
          0 1817.7   3.1          0 1817.4   3.1    1.0  1  0000000857   
          0 1813.8   2.1          0 1813.5   2.1    1.0  1  0000000804   
          0 1813.5   4.9          0 1813.2   4.9    1.0  1  0000000844   
          0 1810.8  11.8          0 1810.6  11.8    1.0  1  0000000810   
          0 1810.5   0.5          0 1810.3   0.5    1.0  1  0000000858   
          0 1810.3   0.3          0 1810.1   0.3    1.0  1  0000000845   
          0 1804.5   0.7          0 1804.2   0.7    1.0  1  0000000805   
          0 1803.9   2.3          0 1803.7   2.3    1.0  1  0000000806   
          0 1803.7   0.1          0 1803.5   0.1    1.0  1  0000000852   
          0 1797.0   8.8          0 1788.7   8.8    2.0  1  0000000803   
          0 1793.0   7.8          0 1792.8   7.8    1.0  1  0000000839   
          0 1791.4   4.1          0 1790.0   4.1    1.5  1  0000000801   
          0 1790.0   4.0          0 1789.8   4.0    1.0  1  0000000813   
          0 1788.9   6.8          0 1788.5   6.8    1.0  1  0000000822   
          0 1786.6   0.0          0 1786.3   0.0    1.0  1  0000000819   
          0 1778.8   0.0          0 1778.5   0.0    1.0  1  0000000815   
          0 1778.3  14.0          0 1777.9  14.0    1.0  1  0000000850   
          0 1777.1   0.0          0 1776.8   0.0    1.0  1  0000000821   
          0 1766.6   9.3          0 1766.2   9.3    1.0  1  0000000818   
          0 1766.5   0.0          0 1766.3   0.0    1.0  1  0000000820   
          0 1762.9  15.2          0 1762.5  15.2    1.0  1  0000000868   
          0 1735.9   2.9          0 1734.5   2.9    1.5  1  0000000807   
          0 1730.3   6.2          0 1729.0   6.2    1.5  1  0000000808   
          0 1728.2   5.8          0 1727.0   5.8    1.5  1  0000000809   
          0 1694.8   0.0          0 1694.5   0.0    1.0  1  0000000781   
          0 1671.8   5.6          0 1671.5   5.6    1.0  1  0000000814   
          0 1668.3  12.1          0 1489.7   5.6    2.0  2  0000000817   
          0 1643.0   0.7          0 1642.8   0.7    1.0  1  0000000792   
          0 1623.8   7.4          0 1623.5   7.4    1.0  1  0000000869   
          0 1618.8   4.5          0 1618.3   4.5    1.0  1  0000000870   
          0 1584.6  12.8          0 1584.3  12.8    1.0  1  0000000854   
          0 1533.8   0.9          0 1533.4   0.9    1.0  1  0000000800   
          0 1435.7   1.5          0 1435.3   1.5    1.0  1  0000000873   
          0 1426.8   1.1          0 1426.5   1.1    1.0  1  0000000874   
          0 1379.4   0.1          0 1379.1   0.1    1.0  1  0000000875   
          0 1363.0   5.9          0 1313.3   1.0    2.0  2  0000000872   
          0 1157.0   7.2   5.6e-204  676.2   0.4    2.0  2  0000000871   
          0 1044.8  15.8   4.3e-194  643.5   1.8    5.0  5  0000000864   
          0 1031.0   2.9   1.2e-183  608.9   2.2    2.0  2  0000000863   
     1e-200  665.4   1.4   4.5e-112  371.8   1.4    2.0  2  0000000277   
   8.6e-200  662.4   6.0   5.3e-111  368.2   6.7    2.0  2  0000000278   
   3.9e-198  656.9   0.2   2.6e-116  385.8   0.1    2.0  2  0000000291   
   6.1e-198  656.2   3.0   3.8e-111  368.7   0.7    2.0  2  0000000273   
     1e-197  655.5  14.3   2.8e-113  375.8   7.4    2.0  2  0000000177   
   4.8e-197  653.3  13.6     6e-116  384.6   9.5    2.0  2  0000000172   
   2.8e-196  650.7  14.4   1.5e-115  383.3  10.9    2.0  2  0000000169   
   3.6e-196  650.4  14.4   2.3e-115  382.7  11.5    2.0  2  0000000170   
   4.4e-196  650.1   6.2   2.5e-112  372.6   3.7    2.0  2  0000000275   
   8.6e-196  649.1   3.2   3.1e-108  359.1   2.4    2.0  2  0000000226   
   2.1e-195  647.8   1.4   2.1e-107  356.3   0.5    2.0  2  0000000263   
   3.3e-195  647.2   0.7   3.9e-115  381.9   1.3    2.0  2  0000000004   
   4.6e-195  646.7   0.8   4.7e-115  381.7   1.7    2.0  2  0000000006   
     5e-195  646.6  11.4   6.4e-112  371.3   7.6    2.0  2  0000000178   
   8.4e-195  645.8  11.7   1.1e-114  380.5   8.2    2.0  2  0000000173   
   1.2e-194  645.3   3.7   3.9e-111  368.7   0.7    2.0  2  0000000274   
   1.6e-194  644.9   1.1   1.9e-114  379.6   1.9    2.0  2  0000000002   
   1.6e-194  644.9   1.1   1.9e-114  379.6   1.9    2.0  2  0000000001   
   1.7e-194  644.8   1.1     2e-114  379.6   1.9    2.0  2  0000000003   
   2.8e-194  644.1   8.3     1e-110  367.3   9.2    2.0  2  0000000191   
     3e-194  644.0   1.0   2.9e-114  379.0   1.9    2.0  2  0000000008   
     3e-194  644.0   1.0   2.9e-114  379.0   1.9    2.0  2  PLCH2_MOUSE  
   3.7e-194  643.7   4.6   9.4e-116  384.0   3.6    2.1  2  0000000043   
     1e-193  642.2   8.7   1.7e-109  363.2   7.0    2.0  2  0000000279   
   1.2e-193  642.0   7.5   1.9e-109  363.1   7.5    2.0  2  0000000281   
   2.2e-193  641.1   4.4   1.3e-112  373.6   5.3    2.1  2  0000000083   
   4.8e-193  640.0   6.1   7.2e-109  361.2   4.2    2.0  2  0000000182   
   5.1e-193  639.9  21.0   1.3e-107  357.0  15.9    2.0  2  0000000190   
     6e-193  639.7  21.1   1.4e-107  356.9  15.9    2.0  2  0000000189   
   7.7e-193  639.3   3.4   2.5e-113  376.0   4.8    2.1  2  0000000087   
   7.9e-193  639.3   2.6   7.1e-108  357.9   1.1    2.0  2  0000000268   
   8.2e-193  639.2   7.6   3.1e-113  375.6   4.6    2.0  2  0000000047   
   8.7e-193  639.1   3.4     8e-113  374.3   4.7    2.1  2  0000000088   
   1.3e-192  638.6  13.6   1.2e-111  370.4  10.5    2.0  2  0000000171   
   1.4e-192  638.5   0.1   1.8e-113  376.4   0.0    2.0  2  0000000020   
   1.6e-192  638.3   2.4   9.9e-107  354.1   0.8    2.0  2  0000000265   
   1.6e-192  638.3   0.0   1.2e-114  380.3   0.0    2.0  2  0000000026   
   1.7e-192  638.2   0.1     2e-113  376.3   0.0    2.0  2  0000000021   
   1.8e-192  638.1   4.3   1.3e-112  373.6   5.3    2.1  2  0000000072   
   2.4e-192  637.7   0.0     1e-113  377.2   0.0    2.0  2  0000000027   
   2.5e-192  637.6   0.2     1e-109  364.0   0.3    2.0  2  0000000144   
   2.5e-192  637.6   0.2     1e-109  364.0   0.3    2.0  2  PLCD1_BOVIN  
   2.5e-192  637.6   2.6   4.1e-113  375.2   3.5    2.0  2  0000000040   
   2.8e-192  637.5   2.8   6.4e-108  358.0   1.1    2.0  2  0000000267   
   3.3e-192  637.2   5.3   1.7e-111  369.9   6.1    2.1  2  0000000084   
   3.6e-192  637.1   4.2   7.4e-112  371.1   4.4    2.0  2  0000000176   
     4e-192  636.9   0.5   1.7e-107  356.6   0.1    2.0  2  0000000270   
   5.2e-192  636.6   2.5   6.1e-108  358.1   1.2    2.0  2  0000000266   
   5.4e-192  636.5   3.3   8.3e-113  374.2   4.5    2.1  2  0000000091   
   6.4e-192  636.3  17.3   2.8e-106  352.6   9.5    2.0  2  0000000188   
   8.7e-192  635.8   3.7   2.5e-112  372.6   4.4    2.1  2  0000000071   
   8.7e-192  635.8   3.7   2.5e-112  372.6   4.4    2.1  2  PLCH1_HUMAN  
   9.1e-192  635.8   0.0   1.1e-113  377.2   0.0    2.0  2  0000000023   
   9.5e-192  635.7   3.5   3.4e-112  372.2   5.1    2.1  2  0000000073   
   1.2e-191  635.4   3.5   7.9e-113  374.3   3.5    2.2  2  0000000042   
   1.2e-191  635.4   3.6   3.1e-111  369.0   4.8    2.1  2  0000000070   
   1.2e-191  635.3   0.4   1.6e-107  356.7   0.1    2.0  2  0000000269   
   1.5e-191  635.0   3.6   3.7e-105  348.9   0.7    2.0  2  0000000272   
   1.9e-191  634.7   4.9   1.6e-111  369.9   6.0    2.1  2  0000000078   
     2e-191  634.6   6.1   3.7e-106  352.2   3.2    2.0  2  PLCD4_XENLA  
   2.6e-191  634.3   6.9   2.7e-109  362.6   3.4    2.0  2  0000000262   
   2.6e-191  634.2  11.0   2.5e-105  349.4   8.2    2.0  2  0000000183   
     3e-191  634.0   0.0   1.9e-113  376.4   0.0    2.0  2  0000000022   
   3.4e-191  633.9   8.4     4e-109  362.0   6.0    2.0  2  0000000168   
   3.8e-191  633.7   5.3   2.1e-111  369.6   6.3    2.1  2  0000000074   
     4e-191  633.6   6.3   5.6e-111  368.2   8.3    2.1  2  0000000067   
   6.5e-191  632.9  12.0   2.2e-105  349.6   8.2    2.0  2  0000000184   
   8.2e-191  632.6   0.0   1.6e-112  373.3   0.0    2.0  2  0000000024   
   8.6e-191  632.5   5.0   3.6e-111  368.8   5.9    2.1  2  0000000077   
     1e-190  632.3   0.0   3.5e-112  372.1   0.1    2.0  2  0000000025   
   1.3e-190  632.0   4.9   4.7e-111  368.4   6.1    2.1  2  0000000079   
   1.3e-190  631.9  14.9   1.5e-103  343.5  10.1    2.0  2  0000000195   
   1.6e-190  631.6   0.0   1.6e-112  373.3   0.0    2.0  2  0000000031   
   1.9e-190  631.4   5.9     5e-111  368.3   6.8    2.1  2  0000000090   
   2.5e-190  631.0   3.4   2.1e-112  372.9   2.5    2.1  2  0000000035   
   2.7e-190  630.9  11.8   2.6e-105  349.4   8.8    2.0  2  0000000185   
   4.6e-190  630.1   5.8   2.6e-110  365.9   7.8    2.1  2  0000000063   
     5e-190  630.0   0.0   8.7e-112  370.8   0.1    2.0  2  0000000015   
     6e-190  629.8   0.2   1.2e-109  363.8   1.1    2.0  2  0000000282   
   6.3e-190  629.7   0.0   8.8e-112  370.8   0.1    2.0  2  0000000014   
   6.3e-190  629.7   0.0   5.7e-112  371.4   0.0    2.0  2  0000000032   
   6.6e-190  629.6   6.0   1.4e-109  363.6   7.2    2.1  2  0000000075   
   7.6e-190  629.4   7.5   1.5e-110  366.8   7.9    2.1  2  0000000080   
   7.9e-190  629.4   6.8   1.5e-110  366.7   7.6    2.1  2  0000000076   
   8.2e-190  629.3   7.7   9.6e-111  367.4   8.9    2.1  2  0000000069   
   9.4e-190  629.1   0.0   6.8e-112  371.2   0.2    2.0  2  0000000016   
     1e-189  629.0   0.2     4e-110  365.3   0.3    2.0  2  0000000165   
     1e-189  629.0   7.6   1.1e-110  367.2   8.9    2.1  2  0000000068   
   1.1e-189  628.8   0.0   7.8e-112  371.0   0.0    2.0  2  0000000011   
   1.1e-189  628.8   0.0   7.8e-112  371.0   0.0    2.0  2  PLCH2_HUMAN  
   1.3e-189  628.7   0.0   1.8e-111  369.8   0.0    2.0  2  0000000028   
   1.4e-189  628.5   0.0   1.2e-109  363.7   0.1    2.0  2  0000000162   
   1.7e-189  628.3   8.3   1.3e-112  373.6   3.6    2.6  2  0000000036   
     2e-189  628.0  15.4   1.3e-103  343.7  10.7    2.0  2  0000000196   
   2.2e-189  627.9   7.5   4.4e-110  365.2   8.8    2.1  2  0000000081   
   2.2e-189  627.9   5.3   1.2e-109  363.8   7.2    2.1  2  0000000064   
   2.3e-189  627.8   0.0   1.5e-111  370.1   0.1    2.0  2  0000000013   
   2.6e-189  627.7   6.5   1.3e-110  366.9   7.7    2.1  2  0000000066   
   2.7e-189  627.6   0.0   4.1e-109  362.0   0.1    2.0  2  0000000145   
   3.9e-189  627.0   0.4   1.6e-109  363.3   1.0    2.1  2  0000000097   
   4.1e-189  627.0   2.8   3.7e-111  368.7   2.7    2.1  2  0000000039   
   4.6e-189  626.8   0.1   5.2e-109  361.6   0.1    2.0  2  0000000163   
   4.9e-189  626.7   7.4   2.5e-110  366.0   8.7    2.1  2  0000000065   
   4.9e-189  626.7   7.4   2.5e-110  366.0   8.7    2.1  2  PLCH1_MOUSE  
   5.3e-189  626.6   1.6   8.7e-101  334.4   0.4    2.0  2  0000000264   
   5.4e-189  626.6   5.2   2.9e-109  362.5   7.2    2.1  2  0000000062   
   5.4e-189  626.6   8.0   2.6e-104  346.1   7.6    2.0  2  0000000198   
   1.1e-188  625.6   2.0   1.1e-112  373.9   0.8    2.0  2  0000000294   
   2.4e-188  624.4  13.9   3.4e-107  355.6   9.7    2.0  2  0000000227   
   3.1e-188  624.1   0.0   2.4e-108  359.4   0.1    2.0  2  0000000158   
   3.7e-188  623.8   0.0   1.1e-107  357.2   0.1    2.0  2  0000000150   
   3.7e-188  623.8   0.0   1.1e-107  357.2   0.1    2.0  2  PLCD1_HUMAN  
   4.5e-188  623.5   0.0   1.4e-107  356.9   0.0    2.0  2  0000000146   
   5.7e-188  623.2   0.0     7e-108  357.9   0.1    2.0  2  0000000152   
   5.8e-188  623.2   8.5   3.1e-104  345.8   7.7    2.0  2  0000000199   
   6.5e-188  623.0  13.6   2.8e-101  336.0   9.6    2.0  2  0000000201   
   6.6e-188  623.0   0.0   1.5e-108  360.1   0.1    2.0  2  0000000159   
     8e-188  622.7   2.2     2e-108  359.7   2.7    2.1  2  0000000095   
   8.3e-188  622.7   5.0   2.7e-108  359.3   4.1    2.0  2  0000000041   
   9.5e-188  622.5   0.0   2.8e-108  359.2   0.1    2.0  2  0000000160   
   1.1e-187  622.3   0.0     2e-107  356.4   0.1    2.0  2  0000000151   
   1.1e-187  622.3   1.4   5.2e-109  361.6   2.8    2.0  2  0000000102   
   1.2e-187  622.2   0.0     2e-107  356.4   0.1    2.0  2  0000000147   
   1.2e-187  622.2   0.1   8.5e-106  351.0   0.4    2.0  2  0000000430   
   1.6e-187  621.7   1.1   4.3e-110  365.2   1.9    2.0  2  0000000092   
   1.8e-187  621.6   6.0   1.3e-108  360.3   6.5    2.1  2  0000000093   
   1.9e-187  621.5   7.3   6.4e-108  358.0   8.8    2.2  2  0000000096   
   1.9e-187  621.4   6.1   1.5e-108  360.1   6.8    2.1  2  0000000094   
   2.1e-187  621.3   4.4   6.7e-108  358.0   5.3    2.0  2  0000000100   
   2.1e-187  621.3   0.1   1.1e-108  360.6   0.5    2.0  2  0000000157   
   2.2e-187  621.2   1.2   5.7e-114  378.1   1.2    2.0  2  0000000046   
   2.5e-187  621.0   1.1   4.8e-103  341.9   0.2    2.0  2  0000000271   
   4.5e-187  620.2   5.0   1.1e-107  357.2   6.3    2.1  2  0000000089   
   4.9e-187  620.1   0.0   8.1e-110  364.3   0.1    2.0  2  0000000019   
     9e-187  619.2   3.7   1.8e-107  356.6   5.0    2.1  2  0000000101   
   9.1e-187  619.2   0.0   5.4e-108  358.3   0.0    2.0  2  0000000030   
   9.3e-187  619.2   2.8   1.9e-106  353.1   3.6    2.1  2  0000000085   
   1.3e-186  618.7   1.8   3.7e-113  375.4   0.9    2.0  2  0000000293   
   1.5e-186  618.5   0.0     1e-106  354.0   0.1    2.0  2  0000000154   
   1.6e-186  618.4   0.0   5.7e-113  374.8   0.5    2.0  2  0000000005   
   1.8e-186  618.3   0.0   1.2e-106  353.8   0.1    2.0  2  0000000148   
   1.8e-186  618.2   6.4   3.7e-108  358.8   8.3    2.1  2  0000000103   
   1.8e-186  618.2   8.1   2.3e-104  346.3   7.4    2.0  2  0000000197   
     3e-186  617.5   3.0   9.4e-107  354.2   4.0    2.1  2  0000000086   
   4.7e-186  616.8   2.6   3.8e-111  368.7   2.0    2.0  2  0000000053   
   7.3e-186  616.2   1.8   1.1e-107  357.3   1.7    2.0  2  0000000038   
   1.1e-185  615.6   0.0    1.6e-95  316.9   0.1    3.0  3  0000000034   
   1.1e-185  615.6   8.9   6.8e-101  334.8   4.7    2.0  2  0000000200   
   1.2e-185  615.5   3.3   2.9e-107  355.9   6.8    2.1  2  0000000105   
   1.2e-185  615.4   1.9   3.2e-106  352.4   4.1    2.1  2  0000000098   
   1.9e-185  614.8   0.0     4e-105  348.8   0.1    2.0  2  0000000155   
   2.3e-185  614.6   0.0   4.2e-105  348.7   0.1    2.0  2  0000000156   
   2.6e-185  614.4   2.8   1.2e-106  353.8   4.3    2.1  2  0000000099   
     3e-185  614.2   0.0   1.3e-109  363.6   0.1    2.0  2  0000000142   
   4.1e-185  613.7   5.3     3e-102  339.2   5.8    2.0  2  0000000140   
   4.7e-185  613.5   0.2   1.4e-114  380.1   1.3    2.0  2  0000000009   
   7.4e-185  612.9   0.0    2.3e-95  316.5   0.1    3.0  3  0000000018   
   8.4e-185  612.7  13.7   1.2e-100  334.0   8.2    2.0  2  0000000187   
     1e-184  612.4   0.1   1.4e-107  356.9   0.1    2.0  2  PLCD4_PONAB  
   1.1e-184  612.4   3.3   1.4e-110  366.8   2.1    2.0  2  0000000058   
   1.3e-184  612.1   1.2   1.2e-102  340.6   3.8    2.0  2  0000000125   
   1.3e-184  612.1   1.2   1.2e-102  340.6   3.8    2.0  2  PLD3A_DANRE  
   1.8e-184  611.6   0.0   7.1e-109  361.2   0.1    2.0  2  0000000141   
   1.8e-184  611.6   0.0   7.1e-109  361.2   0.1    2.0  2  PLCD1_RAT    
   2.4e-184  611.2   0.0   9.9e-110  364.0   0.2    2.0  2  0000000143   
   2.4e-184  611.2   0.0   9.9e-110  364.0   0.2    2.0  2  PLCD1_MOUSE  
   2.4e-184  611.2   0.2   4.6e-108  358.5   0.1    2.0  2  0000000244   
   2.4e-184  611.2   0.2   4.6e-108  358.5   0.1    2.0  2  PLCD4_HUMAN  
   3.1e-184  610.8   2.0   4.9e-113  375.0   0.3    2.0  2  0000000060   
   4.6e-184  610.2   0.8   2.5e-109  362.7   0.5    2.0  2  0000000037   
   5.3e-184  610.0   2.6    4.7e-99  328.7   0.5    2.0  2  0000000285   
   5.8e-184  609.9   9.9    2.5e-99  329.5   5.9    2.0  2  0000000180   
     1e-183  609.1   3.3   1.2e-110  367.1   3.0    2.0  2  0000000052   
   1.2e-183  608.9   0.1   1.5e-107  356.8   0.1    2.0  2  0000000248   
   2.1e-183  608.1   0.4   2.6e-107  356.0   0.4    2.0  2  0000000123   
   2.3e-183  608.0   0.1   4.5e-107  355.2   0.1    2.0  2  0000000246   
   3.1e-183  607.5   2.5    1.1e-98  327.5   1.1    2.0  2  0000000181   
   3.1e-183  607.5   0.0   1.9e-102  339.9   0.0    2.0  2  0000000130   
   4.9e-183  606.9   4.4   1.4e-110  366.9   3.4    2.0  2  0000000055   
   6.5e-183  606.4   4.6   1.2e-100  333.9   2.2    2.0  2  0000000194   
   7.6e-183  606.2   4.6   1.2e-100  334.0   2.1    2.0  2  0000000192   
   8.3e-183  606.1  10.1    2.5e-99  329.5   5.9    2.0  2  0000000179   
   8.6e-183  606.0   1.1   5.9e-108  358.2   0.8    2.0  2  0000000245   
   8.9e-183  606.0   2.1   4.3e-111  368.5   2.2    2.0  2  0000000054   
     9e-183  606.0   4.6   1.3e-100  333.8   2.1    2.0  2  0000000193   
   1.1e-182  605.7  16.2   7.2e-105  347.9  10.9    2.0  2  0000000228   
   1.7e-182  605.0   0.1   8.6e-106  351.0   2.5    2.0  2  0000000109   
     3e-182  604.2   1.4   2.7e-107  356.0   0.8    2.0  2  0000000056   
   4.5e-182  603.7   0.0   8.3e-102  337.8   0.2    2.0  2  0000000127   
   5.1e-182  603.5   0.5   2.4e-106  352.8   1.6    2.0  2  0000000113   
   5.7e-182  603.3   6.4   7.6e-109  361.1   2.8    2.0  2  0000000049   
