# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/16/PLC/TargetE/Application/Hmmr-Build/hmm_Group_7.txt
# target sequence database:        /home/arjen/16/PLC/TargetE/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_7  [M=1162]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence    Description
    ------- ------ -----    ------- ------ -----   ---- --  --------    -----------
     4e-139  461.6   0.0    1.3e-70  234.7   0.0    4.0  4  0000000242   
   9.4e-139  460.4   0.2    8.4e-71  235.3   0.0    4.0  4  PLCD4_MACFA  
   1.3e-138  459.9  16.1    1.8e-71  237.5   0.2    4.0  4  0000000275   
   1.4e-138  459.8  22.7    1.7e-73  244.3   0.2    4.0  4  0000000195   
     2e-138  459.3  16.8    1.3e-73  244.7   0.1    4.0  4  0000000191   
     2e-138  459.3  14.0    4.9e-75  249.4   0.6    4.0  4  0000000197   
   2.3e-138  459.1   9.8    1.7e-68  227.7   0.0    4.0  4  PLCD4_XENLA  
   2.5e-138  458.9   0.1    1.4e-70  234.6   0.0    4.0  4  0000000245   
   2.6e-138  458.9  25.9    3.7e-73  243.1   1.2    4.0  4  0000000183   
   2.7e-138  458.9   0.0    2.1e-72  240.6   0.0    4.0  4  0000000256   
   3.1e-138  458.6   3.8    1.9e-67  224.2   0.2    4.1  4  0000000819   
   3.4e-138  458.5   3.3    3.5e-68  226.7   0.0    4.0  4  0000000267   
   3.4e-138  458.5  14.4    4.8e-75  249.4   0.6    4.0  4  0000000198   
   4.1e-138  458.3   3.1    6.7e-68  225.7   0.0    4.0  4  0000000268   
   4.3e-138  458.2   3.1    4.9e-68  226.2   0.0    4.0  4  0000000266   
   5.6e-138  457.8   6.0    4.6e-70  232.9   0.0    4.0  4  0000000265   
   7.1e-138  457.5   6.8    5.5e-73  242.6   0.1    4.0  4  0000000229   
     8e-138  457.3  21.1    3.1e-70  233.4   0.3    4.0  4  0000000201   
   8.9e-138  457.1   0.8    2.3e-68  227.3   0.0    4.0  4  0000000271   
   9.8e-138  457.0  15.1    5.3e-75  249.2   0.6    4.0  4  0000000199   
   2.3e-137  455.8  22.9    1.7e-73  244.2   0.2    4.0  4  0000000196   
   3.2e-137  455.3  28.5    8.2e-74  245.3   0.8    4.0  4  0000000173   
   3.6e-137  455.1   0.1    4.6e-71  236.2   0.0    4.0  4  0000000239   
   3.6e-137  455.1   0.1    4.6e-71  236.2   0.0    4.0  4  PLCD4_PIG    
   3.7e-137  455.1  10.0    7.6e-71  235.5   0.0    4.0  4  0000000280   
   3.8e-137  455.0  13.1    7.7e-69  228.8   0.0    4.0  4  0000000818   
   4.4e-137  454.8  26.1    3.7e-73  243.1   1.2    4.0  4  0000000184   
   1.2e-136  453.4   0.0    2.9e-67  223.6   0.0    4.0  4  0000000144   
   1.2e-136  453.4   0.0    2.9e-67  223.6   0.0    4.0  4  PLCD1_BOVIN  
   1.6e-136  453.0   0.4      2e-71  237.4   0.0    4.0  4  0000000251   
   2.3e-136  452.4   1.9    7.6e-71  235.5   0.1    4.0  4  0000000284   
   2.9e-136  452.2  10.8      8e-71  235.4   0.1    4.0  4  0000000226   
   6.5e-136  451.0   2.1    4.8e-67  222.9   0.0    4.0  4  0000000270   
   6.9e-136  450.9   0.0    1.7e-68  227.7   0.0    4.0  4  0000000165   
   7.3e-136  450.8   1.5    5.2e-67  222.8   0.0    4.0  4  0000000269   
   8.2e-136  450.6   0.0    1.2e-70  234.8   0.0    4.0  4  0000000241   
   1.4e-135  449.9   6.4    1.1e-68  228.3   0.1    4.0  4  0000000294   
   1.4e-135  449.8   5.8    4.7e-70  232.8   0.1    4.0  4  0000000257   
   2.1e-135  449.3  25.3    2.3e-73  243.8   0.9    4.0  4  0000000185   
   2.5e-135  449.0   7.1    5.4e-72  239.3   0.0    4.0  4  0000000192   
   2.5e-135  449.0   7.2    5.4e-72  239.3   0.0    4.0  4  0000000194   
     3e-135  448.8   2.3    1.8e-72  240.9   0.1    4.0  4  0000000134   
   3.1e-135  448.7   7.3    5.5e-72  239.3   0.0    4.0  4  0000000193   
   5.2e-135  448.0   0.0      1e-67  225.1   0.0    4.0  4  0000000163   
     1e-134  447.0  22.9    1.2e-69  231.5   0.4    4.0  4  0000000187   
   1.2e-134  446.8   0.0    1.6e-68  227.8   0.0    4.0  4  0000000162   
   1.2e-134  446.8   5.1    1.1e-73  244.8   1.3    4.0  4  0000000140   
   1.3e-134  446.7   0.0    6.2e-71  235.8   0.0    4.0  4  0000000243   
   1.3e-134  446.7   2.9    2.7e-69  230.3   0.0    4.0  4  0000000236   
   1.4e-134  446.5   0.1    4.5e-72  239.6   0.5    4.0  4  0000000132   
   1.7e-134  446.3  11.9    8.2e-64  212.2   0.3    4.0  4  0000000264   
   1.7e-134  446.3  21.8    8.8e-68  225.3   0.1    4.0  4  0000000180   
   1.9e-134  446.1   7.9    1.1e-68  228.3   0.1    4.0  4  0000000293   
   3.7e-134  445.1   0.0    4.5e-66  219.7   0.0    4.0  4  0000000145   
   4.3e-134  444.9   9.1    6.9e-69  229.0   0.0    4.0  4  0000000233   
   4.3e-134  444.9   9.1    6.9e-69  229.0   0.0    4.0  4  PLCD4_RAT    
   4.4e-134  444.9   0.1    7.2e-70  232.2   0.0    4.0  4  0000000255   
     5e-134  444.7   0.0    7.3e-69  228.9   0.0    4.0  4  0000000240   
   6.2e-134  444.4  11.6   3.6e-106  352.5   8.6    3.3  3  0000000047   
   6.9e-134  444.3   2.8    2.8e-69  230.3   0.0    4.0  4  0000000237   
   6.9e-134  444.3   2.8    2.8e-69  230.3   0.0    4.0  4  PLCD4_MOUSE  
   8.4e-134  444.0   0.2    4.8e-72  239.4   0.4    4.0  4  0000000125   
   8.4e-134  444.0   0.2    4.8e-72  239.4   0.4    4.0  4  PLD3A_DANRE  
   8.8e-134  443.9   0.0    5.9e-70  232.5   0.0    4.0  4  0000000253   
   9.2e-134  443.9   2.9    1.2e-72  241.5   0.0    4.0  4  0000000174   
   1.3e-133  443.3   8.8    5.5e-68  226.0   0.6    4.1  4  0000000822   
   1.5e-133  443.1   0.0    3.2e-67  223.5   0.0    4.0  4  0000000158   
   1.8e-133  442.9   0.0    1.3e-67  224.7   0.0    4.0  4  0000000150   
   1.8e-133  442.9   0.0    1.3e-67  224.7   0.0    4.0  4  PLCD1_HUMAN  
   2.3e-133  442.6   0.0    7.9e-70  232.1   0.0    4.0  4  0000000250   
   2.4e-133  442.4   8.4    7.7e-69  228.8   0.0    4.0  4  0000000232   
   2.5e-133  442.4   0.0    1.4e-67  224.7   0.0    4.0  4  0000000146   
   2.6e-133  442.3   0.0    3.3e-67  223.4   0.0    4.0  4  0000000157   
   2.7e-133  442.3   0.0    4.9e-68  226.2   0.0    4.0  4  0000000155   
   3.3e-133  442.0  21.8    8.8e-68  225.3   0.1    4.0  4  0000000179   
   3.6e-133  441.9   0.0    5.1e-68  226.1   0.0    4.0  4  0000000156   
   4.6e-133  441.5   7.9    5.4e-69  229.3   0.0    4.0  4  0000000231   
   4.8e-133  441.5   7.9    7.1e-69  228.9   0.0    4.0  4  0000000230   
     5e-133  441.4   0.0    1.4e-67  224.7   0.0    4.0  4  0000000151   
     5e-133  441.4   0.0    1.4e-66  221.4   0.0    4.0  4  0000000159   
   5.1e-133  441.4  14.7      1e-70  235.1   0.1    4.0  4  0000000200   
   5.6e-133  441.2   0.4    5.9e-73  242.5   0.1    4.0  4  0000000135   
   5.8e-133  441.2   0.0    1.4e-67  224.7   0.0    4.0  4  0000000147   
   7.4e-133  440.9   4.3    8.3e-68  225.4   0.7    4.1  4  0000000430   
     8e-133  440.7   0.0    1.6e-66  221.1   0.0    4.0  4  0000000160   
     8e-133  440.7   9.2    2.2e-68  227.3   0.2    4.0  4  0000000441   
   9.3e-133  440.5   0.0    7.3e-69  228.9   0.0    4.0  4  PLCD4_BOVIN  
   1.6e-132  439.7   0.0    3.6e-72  239.8   0.0    4.0  4  0000000126   
   1.8e-132  439.6   4.6   1.4e-105  350.6   1.3    3.1  3  0000000046   
   1.9e-132  439.5   0.0    1.3e-67  224.7   0.0    4.0  4  0000000152   
   2.7e-132  439.0   0.0    2.6e-68  227.1   0.0    4.0  4  0000000820   
     3e-132  438.8   0.0    2.5e-70  233.8   0.0    4.0  4  0000000261   
   3.4e-132  438.6   0.0    1.7e-66  221.0   0.0    4.0  4  0000000260   
   5.6e-132  437.9   0.0    1.4e-67  224.6   0.0    4.0  4  0000000258   
   6.6e-132  437.7   0.4    1.5e-71  237.8   0.1    4.0  4  0000000139   
   8.8e-132  437.3   0.0    1.7e-69  231.0   0.0    4.0  4  0000000143   
   8.8e-132  437.3   0.0    1.7e-69  231.0   0.0    4.0  4  PLCD1_MOUSE  
     1e-131  437.0   1.5     5e-103  342.1   4.8    3.1  3  0000000004   
   1.1e-131  436.9   0.0    3.8e-67  223.2   0.0    4.0  4  0000000154   
   1.2e-131  436.9   1.1    2.5e-66  220.5   0.0    4.0  4  0000000288   
   1.2e-131  436.8   0.0      2e-68  227.5   0.0    4.0  4  0000000142   
   1.4e-131  436.6  13.8   1.1e-104  347.5   8.5    3.1  3  0000000043   
   1.5e-131  436.5   0.0      4e-67  223.2   0.0    4.0  4  0000000148   
   2.8e-131  435.6   1.6   8.8e-103  341.2   5.3    3.1  3  0000000003   
   2.8e-131  435.6   1.6   6.1e-103  341.8   5.0    3.1  3  0000000001   
   2.8e-131  435.6   1.6   6.1e-103  341.8   5.0    3.1  3  0000000002   
   3.9e-131  435.1   1.7   6.7e-103  341.6   4.8    3.1  3  0000000006   
   4.8e-131  434.8   0.0    7.9e-70  232.1   0.0    4.1  4  0000000254   
   5.8e-131  434.6   0.4   8.6e-104  344.6   2.6    3.1  3  0000000009   
   6.7e-131  434.4   1.6   1.2e-102  340.8   5.2    3.1  3  0000000008   
   6.7e-131  434.4   1.6   1.2e-102  340.8   5.2    3.1  3  PLCH2_MOUSE  
   7.3e-131  434.2   9.4    4.6e-64  213.0   0.0    4.1  4  0000000816   
   1.7e-130  433.0  16.9   1.7e-105  350.3  11.3    3.9  3  0000000087   
   1.8e-130  433.0   4.0    2.9e-69  230.3   0.0    4.0  4  0000000238   
     2e-130  432.8   6.0    8.1e-73  242.0   0.0    4.3  4  0000000175   
   2.1e-130  432.7   0.0    7.2e-68  225.6   0.0    4.0  4  0000000141   
   2.1e-130  432.7   0.0    7.2e-68  225.6   0.0    4.0  4  PLCD1_RAT    
   2.4e-130  432.5   0.0    1.8e-66  221.0   0.0    4.0  4  0000000259   
   2.8e-130  432.3   0.0    1.1e-67  225.0   0.0    4.0  4  0000000821   
   3.4e-130  432.1  19.5   2.1e-104  346.6  13.1    3.9  3  0000000072   
   3.4e-130  432.0  16.4   1.3e-105  350.6  10.1    3.7  3  0000000091   
   3.4e-130  432.0  19.4   2.1e-104  346.6  13.0    3.9  3  0000000083   
   4.7e-130  431.6   0.4    7.5e-72  238.8   0.0    4.0  4  0000000225   
   4.8e-130  431.5  17.4   1.1e-105  350.9  11.5    3.8  3  0000000088   
   7.8e-130  430.8   0.0   7.7e-104  344.7   2.8    3.1  3  0000000005   
   8.2e-130  430.8   0.0      7e-71  235.6   0.0    4.0  4  0000000136   
   9.6e-130  430.5  18.6   9.6e-105  347.7  12.6    3.9  3  0000000073   
   1.5e-129  429.9   0.0    2.7e-69  230.4   0.0    4.0  4  0000000129   
   3.3e-129  428.7  12.3     1e-101  337.7  11.1    3.1  3  0000000040   
   3.7e-129  428.6   0.0      5e-72  239.4   0.1    4.0  4  0000000131   
   4.2e-129  428.4   0.0    1.5e-67  224.6   0.0    4.0  4  0000000161   
   4.3e-129  428.4  15.8   6.7e-101  335.0  11.0    3.7  3  0000000100   
   4.5e-129  428.3  14.0   5.1e-103  342.0  11.7    3.2  3  0000000036   
   4.9e-129  428.2  19.2   5.8e-104  345.1  12.9    4.0  3  0000000071   
   4.9e-129  428.2  19.2   5.8e-104  345.1  12.9    4.0  3  PLCH1_HUMAN  
   5.4e-129  428.0   3.9   5.1e-100  332.1   2.7    4.0  3  0000000102   
   7.4e-129  427.6   0.0    2.6e-69  230.4   0.0    4.0  4  0000000128   
   7.5e-129  427.6   1.0    1.2e-64  214.9   0.0    4.0  4  0000000286   
   8.9e-129  427.3  14.9     2e-105  350.0   9.6    3.9  3  0000000095   
   9.2e-129  427.3  13.3    1.2e-99  330.9  11.2    3.5  3  0000000042   
   9.7e-129  427.2   0.3    7.2e-69  228.9   1.1    4.0  4  0000000798   
   1.5e-128  426.6  19.4   9.1e-103  341.2  13.7    3.9  3  0000000074   
   1.5e-128  426.5  11.7   2.6e-102  339.7  10.8    3.2  3  0000000035   
   1.6e-128  426.5  19.4   1.6e-103  343.7  13.3    3.6  3  0000000103   
   1.7e-128  426.4  20.3   7.1e-103  341.5  13.7    3.9  3  0000000078   
   1.8e-128  426.4  20.2   7.4e-103  341.5  13.7    3.9  3  0000000084   
   2.2e-128  426.0   2.2    1.6e-72  241.0   0.4    4.0  4  0000000138   
   2.9e-128  425.6   0.0    2.8e-67  223.6   0.0    4.0  4  0000000215   
     3e-128  425.6  14.8     8e-101  334.8   9.8    3.8  3  0000000101   
   3.3e-128  425.5  15.6   8.5e-104  344.6  11.3    3.8  3  0000000089   
   3.5e-128  425.4   1.2    6.5e-69  229.1   0.1    4.0  4  0000000287   
   4.1e-128  425.1   0.0   1.6e-103  343.7   0.8    3.1  3  0000000028   
   4.7e-128  425.0   0.0    1.1e-70  235.0   0.0    4.0  4  0000000130   
     5e-128  424.8   0.0    2.7e-69  230.3   0.0    4.0  4  0000000127   
   5.9e-128  424.6  19.4   5.1e-104  345.4  13.0    4.0  3  0000000070   
     8e-128  424.2  27.9    5.1e-67  222.8   2.0    4.1  4  0000000186   
   1.1e-127  423.8  19.8   6.3e-103  341.7  13.3    3.9  3  0000000079   
   1.2e-127  423.6   9.0      7e-64  212.4   0.0    4.0  4  0000000235   
   1.3e-127  423.5  20.2   1.7e-102  340.3  13.8    3.9  3  0000000077   
   1.4e-127  423.4   0.5    2.2e-68  227.3   0.5    4.0  4  0000000137   
   1.7e-127  423.1   0.0   6.5e-102  338.4   0.3    3.1  3  0000000027   
   1.8e-127  423.0  18.4   1.9e-103  343.5  11.5    4.0  3  0000000090   
     2e-127  422.9  19.4   1.2e-102  340.7  13.0    3.9  3  0000000080   
   2.2e-127  422.7  19.1   1.5e-102  340.4  12.7    3.9  3  0000000076   
   2.4e-127  422.6   0.1   1.1e-101  337.7   4.0    3.4  3  0000000024   
   3.9e-127  421.9   9.8    1.2e-63  211.6   0.0    4.0  4  0000000234   
   4.5e-127  421.7  13.8      1e-61  205.3   0.1    4.0  4  0000000440   
   5.1e-127  421.5  17.3   1.5e-101  337.1  11.6    3.9  3  0000000069   
   5.7e-127  421.3  17.3   1.8e-101  336.9  11.6    4.1  3  0000000068   
   6.7e-127  421.1   0.8      3e-99  329.5   5.4    3.7  3  0000000020   
   6.9e-127  421.1   0.0   1.2e-101  337.5   1.3    3.2  3  0000000031   
   7.2e-127  421.0   8.2    1.1e-67  225.0   0.2    4.0  4  0000000092   
   8.4e-127  420.8  16.8   2.9e-101  336.2  10.8    3.9  3  0000000067   
   8.6e-127  420.8   0.0    1.3e-67  224.7   0.0    4.0  4  0000000153   
     9e-127  420.7   0.8    3.5e-99  329.3   5.4    3.7  3  0000000021   
   1.2e-126  420.3   0.0    1.4e-67  224.6   0.0    4.0  4  0000000149   
   1.3e-126  420.2   0.0    2.6e-69  230.4   0.0    4.0  4  0000000216   
   1.4e-126  420.0  13.7   1.2e-101  337.5   9.6    3.6  3  0000000039   
     2e-126  419.6  19.3   1.3e-101  337.3  12.5    4.1  3  0000000081   
   2.2e-126  419.4   0.6    1.9e-68  227.5   1.4    4.1  4  0000000799   
   2.5e-126  419.2   0.0   9.9e-102  337.8   0.9    3.2  3  0000000032   
   2.6e-126  419.2   0.0   7.8e-102  338.1   1.7    3.1  3  0000000022   
   3.2e-126  418.9  22.7    7.9e-70  232.1   1.3    4.0  4  0000000227   
   3.8e-126  418.6  19.9   1.9e-102  340.1  13.2    3.9  3  0000000075   
   3.8e-126  418.6   0.0    9.1e-72  238.5   0.0    4.0  4  0000000133   
   4.2e-126  418.5   0.0      2e-67  224.2   0.0    4.0  4  0000000204   
   5.3e-126  418.1   0.0      4e-67  223.2   0.0    4.0  4  0000000166   
   5.5e-126  418.1   0.0   2.3e-101  336.6   1.6    3.2  3  0000000011   
   5.5e-126  418.1   0.0   2.3e-101  336.6   1.6    3.2  3  PLCH2_HUMAN  
   6.2e-126  417.9   0.1     4e-101  335.8   2.1    3.2  3  0000000015   
   6.3e-126  417.9   0.0   3.4e-101  336.0   1.8    3.2  3  0000000014   
   6.9e-126  417.8   0.0   6.3e-101  335.1   1.7    3.3  3  0000000016   
   6.9e-126  417.8   0.0   2.3e-101  336.6   1.0    3.2  3  0000000013   
   6.9e-126  417.8   0.7    1.4e-99  330.7   6.0    3.5  3  0000000023   
   7.1e-126  417.7   0.0   8.8e-102  337.9   1.9    3.4  3  0000000025   
   7.5e-126  417.6  17.3   4.1e-101  335.7  11.4    3.9  3  0000000065   
   7.5e-126  417.6  17.3   4.1e-101  335.7  11.4    3.9  3  PLCH1_MOUSE  
   8.8e-126  417.4   0.0    3.2e-67  223.5   0.0    4.0  4  0000000210   
   9.1e-126  417.4   0.0   1.7e-101  337.0   0.6    3.1  3  0000000030   
   1.3e-125  416.9   9.7   1.2e-101  337.5   5.1    3.9  3  0000000099   
   1.3e-125  416.9   9.9   1.7e-102  340.3  11.5    3.9  3  0000000097   
   1.4e-125  416.7  16.7   9.2e-101  334.6  10.7    4.0  3  0000000066   
   1.6e-125  416.5  17.2   1.1e-100  334.3  11.2    4.0  3  0000000063   
   1.9e-125  416.3  13.2    3.2e-68  226.8   2.0    4.1  4  0000000871   
   3.1e-125  415.6  15.9    5.1e-63  209.5   3.3    4.0  4  0000000372   
   4.1e-125  415.2  12.8    3.7e-67  223.3   0.9    4.0  4  0000000321   
   4.4e-125  415.1  19.0   2.1e-102  340.0  13.9    3.9  3  0000000086   
     6e-125  414.7  15.5    2.6e-68  227.1   1.5    4.0  4  0000000320   
     6e-125  414.7  15.5    2.6e-68  227.1   1.5    4.0  4  PLCZ1_CHICK  
   6.8e-125  414.5  10.4   1.4e-101  337.3   5.2    3.9  3  0000000098   
   7.2e-125  414.4   0.3    7.6e-65  215.6   0.3    4.0  4  0000000744   
   7.2e-125  414.4   0.3    7.6e-65  215.6   0.3    4.0  4  PLCG1_RAT    
     9e-125  414.1   7.8    2.5e-69  230.4   1.6    3.3  3  0000000328   
   9.6e-125  414.0   0.5    1.8e-65  217.7   0.5    4.0  4  0000000757   
   9.9e-125  413.9   0.4      7e-65  215.7   0.4    4.0  4  0000000746   
     1e-124  413.9   0.4    7.1e-65  215.7   0.4    4.0  4  0000000747   
     1e-124  413.9   0.4    7.1e-65  215.7   0.4    4.0  4  PLCG1_MOUSE  
   1.1e-124  413.8  19.7   1.6e-102  340.4  13.3    4.0  3  0000000096   
   1.1e-124  413.8   0.3    7.6e-65  215.6   0.3    4.0  4  0000000745   
   1.1e-124  413.7   1.4      6e-65  215.9   0.7    4.0  4  0000000766   
   1.4e-124  413.5   0.3    2.4e-65  217.2   0.8    4.0  4  PLCG1_BOVIN  
   1.5e-124  413.3   0.0    1.3e-65  218.2   0.0    4.0  4  0000000026   
   1.7e-124  413.2   0.5      7e-65  215.7   0.6    4.0  4  0000000755   
   1.9e-124  413.0   0.0    5.6e-67  222.7   0.0    4.0  4  0000000205   
   1.9e-124  413.0   0.0    5.6e-67  222.7   0.0    4.0  4  PLCD3_HUMAN  
     2e-124  412.9  19.5   5.5e-101  335.3  16.4    3.4  3  0000000041   
   2.2e-124  412.8   0.0    3.8e-66  219.9   0.0    4.0  4  0000000217   
   2.3e-124  412.7  17.3   8.4e-101  334.7  10.8    4.0  3  0000000064   
   2.3e-124  412.7  19.6     3e-102  339.5  14.5    3.9  3  0000000085   
   2.3e-124  412.7   7.4    1.3e-66  221.4   0.0    4.2  4  0000000849   
   2.5e-124  412.6   0.8    3.1e-65  216.9   1.2    4.0  4  0000000752   
   2.8e-124  412.5   0.5    2.4e-59  197.4   0.0    4.1  4  0000000290   
   2.9e-124  412.4  17.4   8.9e-101  334.6  10.8    4.0  3  0000000062   
   2.9e-124  412.4   0.0    4.2e-68  226.4   0.0    4.0  4  0000000214   
   3.7e-124  412.0   0.0    1.8e-66  220.9   0.0    4.1  4  0000000815   
   3.9e-124  412.0   0.6    1.8e-65  217.7   0.5    4.0  4  0000000756   
   4.1e-124  411.9  16.2   1.3e-105  350.7  12.0    3.3  3  0000000045   
   4.5e-124  411.7  11.5      3e-64  213.6   0.2    4.0  4  0000000406   
   4.7e-124  411.7   0.0    3.1e-67  223.5   0.0    4.0  4  0000000202   
   4.7e-124  411.7   0.0    3.1e-67  223.5   0.0    4.0  4  PLCD3_MOUSE  
   4.9e-124  411.6   0.5    6.2e-65  215.9   0.6    4.0  4  0000000771   
   5.8e-124  411.4  17.3    5.3e-63  209.5   3.2    4.0  4  0000000371   
   5.8e-124  411.4  17.3    5.3e-63  209.5   3.2    4.0  4  PLCL2_MOUSE  
   6.1e-124  411.3  17.3    1.2e-97  324.2  13.3    4.0  3  0000000105   
   6.2e-124  411.3  16.5      5e-63  209.6   2.9    4.0  4  0000000380   
   6.4e-124  411.3   6.1    1.9e-69  230.8   1.5    3.3  3  0000000329   
   6.5e-124  411.2  15.4    5.5e-63  209.4   3.0    4.0  4  0000000395   
   6.7e-124  411.2  15.6    6.3e-63  209.3   2.4    4.0  4  0000000382   
   7.1e-124  411.1   0.0    2.9e-67  223.6   0.0    4.0  4  0000000209   
   7.7e-124  411.0  15.9    6.9e-63  209.1   2.9    4.0  4  0000000394   
     8e-124  410.9   0.0      8e-67  222.2   0.0    4.0  4  0000000218   
   8.1e-124  410.9  16.1    1.1e-62  208.5   3.7    4.0  4  0000000389   
   8.6e-124  410.8  18.3    3.7e-63  210.0   3.4    4.0  4  0000000391   
     9e-124  410.8   1.7    6.2e-65  215.9   1.0    4.0  4  0000000765   
   9.1e-124  410.8   3.6    5.8e-66  219.3   2.6    4.0  4  0000000778   
     1e-123  410.6  16.9    3.4e-63  210.1   3.4    4.0  4  0000000388   
   1.2e-123  410.4   2.8    2.7e-65  217.1   1.7    4.0  4  0000000772   
   1.3e-123  410.2   0.0    2.8e-59  197.2   0.0    4.1  4  0000000437   
