# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/16/PLC/ScrutAtTrain/Application/Hmmr-Build/hmm_Group_8.txt
# target sequence database:        /home/arjen/16/PLC/ScrutAtTrain/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_8  [M=1939]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence    Description
    ------- ------ -----    ------- ------ -----   ---- --  --------    -----------
          0 2632.8   0.1          0 2632.1   0.1    1.3  1  0000000729   
          0 2590.5   0.1          0 2590.4   0.1    1.0  1  0000000725   
          0 2144.2   0.0          0 1247.7   0.0    2.0  2  0000000732   
          0 2056.3   4.6          0 1453.4  11.7    3.1  2  0000000743   
          0 2025.9   0.0          0 2018.3   0.0    2.9  1  0000000730   
          0 1867.0   0.0          0 1866.4   0.0    1.2  1  0000000731   
   5.2e-154  510.7   5.5    1.5e-89  297.0   6.4    3.0  3  0000000674   
   5.4e-154  510.7   4.2    1.2e-88  294.0   5.1    3.1  3  0000000666   
   1.5e-153  509.2   1.5    3.4e-79  262.6   2.4    3.1  3  0000000278   
   7.4e-153  506.9   0.3    1.5e-80  267.2   0.4    3.1  3  0000000277   
   9.4e-152  503.3   3.9      6e-87  288.4   4.5    2.7  2  0000000658   
   9.7e-152  503.2   1.7    5.2e-81  268.7   1.0    3.0  3  0000000280   
   9.8e-150  496.6   3.3    9.3e-81  267.8   1.2    3.3  3  0000000281   
   1.1e-149  496.4   6.3    2.9e-83  276.2   2.6    4.8  5  0000000291   
   1.8e-149  495.7   1.3    1.4e-80  267.3   2.5    3.3  3  0000000279   
   1.3e-148  492.9   4.9    4.8e-86  285.4   4.2    3.0  3  0000000043   
   1.9e-148  492.3   6.5    1.9e-85  283.4   8.1    3.1  3  0000000083   
   3.2e-148  491.6   3.2    1.1e-86  287.5   3.4    3.2  2  0000000648   
   5.5e-148  490.8   6.3    1.9e-85  283.4   8.2    3.1  3  0000000072   
   7.5e-148  490.3   0.0    4.8e-77  255.6   0.0    3.2  3  0000000588   
     9e-148  490.1   3.3      2e-86  286.6   3.3    4.3  3  0000000634   
   9.4e-148  490.0   3.9    1.5e-86  287.1   3.4    4.2  3  0000000647   
   1.5e-147  489.3   2.9    3.1e-86  286.0   2.9    4.2  3  0000000631   
   1.7e-147  489.1   6.5      4e-85  282.3   7.8    3.2  3  0000000070   
   2.6e-147  488.5   1.1    1.4e-76  254.0   1.0    3.0  3  0000000587   
   3.1e-147  488.3   7.0    1.4e-84  280.5   8.6    3.1  3  0000000084   
   3.4e-147  488.1   4.0    6.2e-85  281.7   4.9    3.1  3  0000000035   
   3.5e-147  488.1   1.2    9.6e-83  274.4   1.5    3.8  4  0000000092   
   3.8e-147  488.0   5.6    1.2e-84  280.8   7.3    3.1  3  0000000088   
   4.2e-147  487.9   3.9    7.6e-85  281.4   5.1    2.9  2  0000000042   
   4.3e-147  487.8   6.0    3.9e-85  282.4   7.7    3.2  3  0000000071   
   4.3e-147  487.8   6.0    3.9e-85  282.4   7.7    3.2  3  PLCH1_HUMAN  
   4.3e-147  487.8   5.3    1.2e-84  280.7   7.0    3.2  3  0000000087   
   5.4e-147  487.5   2.6      2e-79  263.4   0.0    4.9  4  0000000596   
   5.4e-147  487.5   2.6      2e-79  263.4   0.0    4.9  4  PIP1_DROME   
   6.1e-147  487.3   3.0    1.7e-79  263.6   0.0    4.9  4  0000000595   
   6.6e-147  487.2   2.5    1.9e-76  253.6   0.7    3.3  3  0000000589   
   6.6e-147  487.2   5.7      3e-85  282.8   7.8    3.3  3  0000000073   
   7.1e-147  487.1   9.1    6.7e-84  278.3   6.9    3.1  3  0000000047   
     1e-146  486.6   7.3    1.8e-84  280.1   9.0    3.1  3  0000000078   
   1.5e-146  486.0   2.2    1.3e-80  267.4   0.9    2.4  3  0000000262   
   1.8e-146  485.7  19.3    8.9e-84  277.9   0.3    4.5  3  0000000684   
   1.9e-146  485.6   5.5    3.4e-84  279.2   6.8    3.2  3  0000000091   
     2e-146  485.6  14.8    2.4e-84  279.7   3.3    3.9  3  0000000640   
   2.2e-146  485.5   3.4      2e-79  263.4   0.0    4.9  4  0000000593   
   2.4e-146  485.3   2.7    3.2e-84  279.4   4.3    3.0  3  0000000098   
   2.5e-146  485.3   6.1    3.7e-87  289.1   6.3    4.3  3  0000000672   
   2.6e-146  485.2   5.7    3.5e-85  282.5   7.0    3.0  3  0000000095   
   2.9e-146  485.0   4.0    1.7e-79  263.7   0.0    5.0  4  0000000594   
   3.3e-146  484.9   4.3    1.3e-84  280.7   5.6    3.1  3  0000000036   
   3.6e-146  484.7   2.9    8.8e-85  281.2   2.9    3.3  2  0000000660   
   3.8e-146  484.7   6.8    2.5e-84  279.7   8.5    3.1  3  0000000077   
   3.8e-146  484.7   2.5    1.1e-84  280.9   2.7    4.2  3  0000000644   
   3.8e-146  484.7  14.1    8.6e-84  277.9   3.5    3.9  3  0000000639   
     4e-146  484.6   8.3    1.5e-82  273.8   6.5    3.0  3  0000000060   
   4.1e-146  484.6   3.0    3.6e-84  279.1   4.5    3.0  3  0000000099   
   4.8e-146  484.3   6.2    9.3e-84  277.8   7.9    3.1  3  0000000074   
   6.5e-146  483.9  21.3    1.8e-82  273.5   1.2    3.7  3  0000000528   
   8.8e-146  483.5   2.5    2.5e-84  279.7   2.8    4.2  3  0000000642   
   9.8e-146  483.3   0.6    9.1e-83  274.5   0.7    4.6  3  0000000524   
   1.2e-145  483.1   3.8    6.2e-85  281.7   4.7    5.1  3  0000000667   
   1.3e-145  482.9   3.5    3.7e-84  279.1   3.8    4.0  2  0000000645   
   1.4e-145  482.8   2.9    4.6e-84  278.8   2.9    3.6  2  0000000625   
   1.4e-145  482.7   7.8    1.5e-83  277.1   9.7    3.2  3  0000000096   
   1.6e-145  482.6   4.9    5.1e-83  275.3   6.6    3.1  3  0000000067   
   1.7e-145  482.5   7.7    3.9e-84  279.0   8.7    3.1  3  0000000085   
   1.9e-145  482.3   2.5    4.9e-84  278.7   2.7    4.6  3  0000000627   
     2e-145  482.3   2.3      5e-84  278.7   2.5    4.5  3  0000000626   
     2e-145  482.3   2.3      5e-84  278.7   2.5    4.6  3  0000000629   
     2e-145  482.3   7.1    1.7e-83  276.9   8.8    3.2  3  0000000103   
   2.4e-145  482.0   6.6    1.2e-83  277.5   8.2    3.2  3  0000000079   
   2.4e-145  482.0   7.0    2.7e-83  276.3   8.1    3.1  3  0000000075   
   2.6e-145  481.9   2.4    2.6e-82  273.0   5.1    2.9  2  0000000284   
   2.7e-145  481.8   5.3    2.7e-83  276.3   7.1    3.1  3  0000000069   
   2.9e-145  481.7   3.1      6e-84  278.4   2.8    4.6  3  0000000646   
   2.9e-145  481.7   3.1      6e-84  278.4   2.8    4.6  3  PLCB4_HUMAN  
     3e-145  481.7   6.5    2.7e-83  276.3   8.2    3.3  3  0000000080   
   3.4e-145  481.5   2.8    1.3e-84  280.7   3.0    4.3  2  0000000664   
   3.6e-145  481.4   3.4      8e-84  278.0   2.9    4.9  3  0000000652   
   3.7e-145  481.4   3.2    1.2e-83  277.5   3.6    4.2  3  0000000643   
   3.7e-145  481.4   3.2    1.2e-83  277.5   3.6    4.2  3  PLCB4_RAT    
   3.7e-145  481.4   2.2    8.7e-84  277.9   2.3    4.6  3  0000000628   
   3.8e-145  481.4   5.2    1.1e-83  277.5   5.0    3.2  2  PLCB4_BOVIN  
   3.9e-145  481.3   3.2    1.2e-83  277.4   3.5    4.2  3  0000000641   
     4e-145  481.3   5.4    3.1e-83  276.1   7.1    3.1  3  0000000068   
   4.7e-145  481.1   7.7    3.8e-84  279.1   8.7    3.1  3  0000000086   
   4.7e-145  481.1   6.8    2.4e-84  279.8   8.0    2.9  3  0000000089   
   4.9e-145  481.0   3.0    1.2e-83  277.4   2.7    3.7  2  0000000633   
     5e-145  481.0   2.6      1e-83  277.6   2.7    4.5  3  0000000650   
   5.3e-145  480.9   6.2    2.3e-83  276.5   7.8    3.2  3  0000000076   
   5.6e-145  480.8   2.3    1.3e-83  277.3   2.4    4.7  3  0000000632   
   5.7e-145  480.8   3.0    1.7e-83  276.9   3.2    4.7  3  0000000636   
   5.8e-145  480.7   3.6    1.8e-84  280.2   3.5    2.9  3  0000000038   
   6.3e-145  480.6   3.3    1.5e-83  277.1   3.0    4.7  3  0000000653   
   6.5e-145  480.6   2.5    1.2e-83  277.4   2.3    4.5  3  0000000630   
   6.5e-145  480.6   2.7    1.7e-83  277.0   2.8    4.7  3  0000000649   
   8.5e-145  480.2   3.5    1.6e-83  277.0   3.2    4.8  3  0000000635   
   8.8e-145  480.1   3.9    1.7e-83  276.9   3.4    4.8  3  0000000651   
   8.9e-145  480.1   3.4    2.3e-83  276.5   3.0    4.8  3  0000000638   
   9.2e-145  480.1   3.9    2.2e-83  276.5   4.0    4.9  3  0000000655   
     1e-144  480.0   4.8    1.4e-85  283.8   4.9    4.4  4  0000000673   
   1.2e-144  479.7   4.6      1e-83  277.7   4.4    4.6  3  0000000659   
   1.5e-144  479.4   5.6    4.3e-85  282.2   5.7    4.5  3  0000000677   
   1.7e-144  479.2   3.1    4.6e-83  275.5   3.1    4.7  3  0000000657   
   1.7e-144  479.2   0.5    1.3e-82  274.0   0.5    4.3  3  0000000523   
   1.8e-144  479.1   2.1    8.2e-82  271.4   3.8    3.0  3  0000000004   
   1.8e-144  479.1   1.6    9.1e-83  274.5   2.3    4.9  3  0000000654   
     2e-144  479.0   6.6    5.7e-83  275.2   8.2    3.2  3  0000000081   
   2.1e-144  478.9  16.5    3.2e-81  269.4   1.9    4.3  2  0000000531   
   2.2e-144  478.8   3.5      5e-84  278.7   3.4    3.0  3  0000000039   
   2.4e-144  478.7   6.7    1.1e-83  277.6   8.4    2.8  2  0000000097   
   2.5e-144  478.6   5.4    1.4e-82  273.9   6.6    3.1  3  0000000062   
   2.5e-144  478.6   5.4    1.4e-82  273.9   6.6    3.1  3  0000000064   
   2.7e-144  478.6   5.4    1.4e-82  273.9   6.5    3.1  3  0000000063   
   2.7e-144  478.5   2.0      1e-81  271.1   3.8    3.0  3  0000000003   
   2.7e-144  478.5   2.1    9.6e-82  271.1   3.8    3.0  3  0000000002   
   2.7e-144  478.5   2.1    9.6e-82  271.1   3.8    3.0  3  0000000001   
   2.9e-144  478.4   5.4    7.1e-83  274.9   7.1    3.1  3  0000000065   
   2.9e-144  478.4   5.4    7.1e-83  274.9   7.1    3.1  3  PLCH1_MOUSE  
   4.5e-144  477.8   2.0    1.2e-81  270.7   3.9    3.0  3  0000000006   
   4.8e-144  477.7   4.1    1.8e-76  253.6   0.1    4.9  4  0000000597   
   5.1e-144  477.6   5.9    6.4e-84  278.3   5.4    4.9  3  0000000663   
   5.6e-144  477.5   4.8    1.4e-82  273.9   6.5    3.1  3  0000000066   
   6.2e-144  477.3   2.0    1.4e-81  270.6   3.9    3.0  3  0000000008   
   6.2e-144  477.3   2.0    1.4e-81  270.6   3.9    3.0  3  PLCH2_MOUSE  
   6.7e-144  477.2   1.1    6.5e-81  268.4   1.1    4.3  2  0000000527   
   7.6e-144  477.0   0.7    8.8e-81  267.9   0.8    4.0  3  0000000529   
   8.7e-144  476.8   1.8    3.6e-81  269.2   1.6    4.8  2  0000000530   
   9.2e-144  476.8   2.8    1.3e-77  257.5   0.1    3.6  3  0000000599   
   9.8e-144  476.7   5.1    1.8e-83  276.8   5.1    4.9  3  0000000662   
   9.9e-144  476.7   7.4    7.6e-83  274.8   8.2    3.1  3  0000000090   
     1e-143  476.6   8.3    1.8e-83  276.9   8.8    2.1  2  0000000082   
   1.2e-143  476.4   0.6    2.1e-82  273.3   1.9    3.2  3  0000000102   
   1.8e-143  475.8   1.4    1.3e-80  267.4   1.3    4.4  2  0000000526   
     2e-143  475.7   0.6    1.5e-80  267.2   1.1    3.0  3  0000000023   
   2.3e-143  475.4   2.3    6.7e-82  271.6   3.4    3.5  2  0000000679   
   2.3e-143  475.4   3.2    2.2e-80  266.6   0.3    3.6  4  0000000037   
   4.9e-143  474.4   0.0    1.3e-80  267.4   0.2    2.9  3  0000000027   
     6e-143  474.1   4.8    1.3e-82  274.0   2.5    2.2  2  0000000686   
   9.7e-143  473.4   0.1    4.7e-77  255.6   0.8    3.5  3  0000000430   
     1e-142  473.3   3.1    7.4e-84  278.1   4.0    3.0  3  0000000046   
   1.1e-142  473.2   8.9      5e-79  262.1   0.0    4.1  3  0000000446   
   1.1e-142  473.2   8.9      5e-79  262.1   0.0    4.1  3  PLCB2_RAT    
   1.4e-142  472.8   8.7    7.1e-82  271.5   8.5    2.4  2  0000000118   
   1.7e-142  472.6   8.5    1.9e-83  276.7   8.8    4.8  3  0000000671   
   1.8e-142  472.5   8.8    4.4e-82  272.3   8.6    2.4  2  0000000119   
   2.5e-142  472.0   8.9    3.5e-81  269.3   8.6    2.8  3  0000000041   
   2.5e-142  472.0   0.2    1.3e-80  267.3   0.9    2.9  3  0000000020   
   2.7e-142  471.9   0.8    9.4e-80  264.5   1.4    3.0  3  0000000022   
   2.7e-142  471.9   1.6    1.7e-81  270.3   1.5    3.0  3  0000000603   
   2.9e-142  471.8   0.9    1.6e-76  253.8   0.0    3.2  3  0000000474   
   3.2e-142  471.7   0.2    1.5e-80  267.2   0.9    2.9  3  0000000021   
   3.3e-142  471.6   0.7    5.1e-79  262.1   0.6    4.3  3  0000000525   
   3.8e-142  471.4   0.3    1.3e-80  267.4   0.8    2.8  3  0000000024   
   4.6e-142  471.1   4.5    1.2e-78  260.8   0.5    3.5  3  0000000275   
     6e-142  470.8  10.9    2.5e-76  253.1  10.6    3.3  3  0000000049   
   7.1e-142  470.5   7.3    1.8e-80  266.9   7.8    2.9  3  0000000040   
   1.2e-141  469.8   1.6    8.6e-82  271.3   1.4    4.2  2  0000000669   
   1.5e-141  469.5   1.9    2.3e-80  266.5   1.2    2.0  2  0000000044   
   1.5e-141  469.4   0.0    9.3e-82  271.2   0.4    4.5  3  0000000678   
   2.3e-141  468.8   3.7    2.6e-80  266.3   5.6    2.5  2  0000000327   
   2.4e-141  468.8   0.3    7.1e-80  264.9   0.5    2.1  2  0000000030   
   2.7e-141  468.6   3.9    4.2e-81  269.0   1.1    3.0  3  0000000321   
   3.7e-141  468.1   0.2    2.1e-80  266.7   1.1    3.0  3  0000000014   
   3.7e-141  468.1   0.3    2.3e-80  266.6   1.3    3.0  3  0000000015   
     4e-141  468.0   7.9    2.5e-79  263.1   0.1    3.8  3  0000000469   
     4e-141  468.0   0.3    2.8e-80  266.3   1.4    3.0  3  0000000031   
   4.1e-141  468.0   0.6    2.1e-75  250.1   0.3    3.0  3  0000000273   
   4.2e-141  467.9  16.5    1.5e-79  263.8   5.1    4.0  3  0000000601   
   4.3e-141  467.9   5.9    7.7e-80  264.8   4.4    2.5  2  0000000059   
   4.6e-141  467.8   1.9    3.2e-79  262.7   0.7    3.1  3  0000000287   
   4.9e-141  467.7   0.3    1.2e-79  264.2   0.6    3.9  4  0000000777   
   5.2e-141  467.7   0.7    4.7e-81  268.8   0.7    2.1  2  0000000029   
   5.5e-141  467.6   0.3    3.4e-80  266.0   1.4    3.0  3  0000000032   
   5.6e-141  467.5   7.5    7.3e-76  251.6   2.7    3.0  3  0000000305   
   5.8e-141  467.5   3.9    1.1e-83  277.6   5.1    4.4  3  0000000670   
   6.5e-141  467.3   0.0    9.5e-82  271.1   0.3    2.7  3  0000000025   
   6.6e-141  467.3   1.8    1.7e-80  267.0   0.4    3.2  3  0000000191   
   6.9e-141  467.2   0.6    6.1e-81  268.5   0.6    2.2  2  0000000028   
   7.4e-141  467.1  23.0    5.5e-78  258.7   0.4    5.0  4  0000000619   
   8.6e-141  466.9   6.4    6.4e-76  251.8   0.9    3.9  4  0000000058   
   1.1e-140  466.6   0.9    3.6e-73  242.7   0.3    3.0  3  0000000263   
   1.1e-140  466.6   0.2    3.8e-80  265.8   1.2    3.0  3  0000000011   
   1.1e-140  466.6   0.2    3.8e-80  265.8   1.2    3.0  3  PLCH2_HUMAN  
   1.3e-140  466.3   1.0      8e-82  271.4   1.0    3.9  2  0000000521   
   1.3e-140  466.3   2.4    1.2e-74  247.6   0.1    3.0  3  0000000272   
   1.4e-140  466.2   3.5    5.4e-81  268.6   6.1    3.0  3  0000000105   
   1.6e-140  466.1   6.8    1.6e-83  277.0   5.1    4.9  3  0000000661   
   1.6e-140  466.0   0.6    1.8e-76  253.7   0.1    3.0  3  0000000265   
   1.9e-140  465.8   0.3      6e-80  265.2   1.7    3.0  3  0000000013   
   2.5e-140  465.4   0.1    5.3e-79  262.0   0.3    2.8  3  0000000019   
   2.5e-140  465.4   0.3      6e-70  232.0   0.0    2.0  2  0000000592   
   3.3e-140  465.0   1.5    1.3e-79  264.0   0.4    3.5  3  0000000116   
   3.3e-140  465.0   4.5    3.9e-76  252.5   1.0    3.2  3  0000000123   
   3.3e-140  465.0   0.4    1.8e-79  263.6   1.7    3.0  3  0000000016   
   3.6e-140  464.9   1.1    5.8e-82  271.8   3.0    3.1  3  0000000115   
   3.9e-140  464.7   4.9    5.2e-76  252.1   0.8    3.9  4  0000000056   
   4.1e-140  464.7   4.6      2e-78  260.1   7.4    3.2  3  0000000100   
   4.1e-140  464.7  13.4    2.7e-76  253.1   0.3    3.9  3  0000000604   
   4.1e-140  464.7   1.7    4.9e-80  265.5   4.9    3.1  3  0000000112   
   4.4e-140  464.6   1.3    5.3e-82  272.0   3.1    3.2  3  0000000113   
   5.4e-140  464.3   0.7    2.9e-80  266.2   1.5    2.1  2  0000000033   
     6e-140  464.1   1.2    1.3e-80  267.4   0.8    3.7  2  0000000515   
   6.4e-140  464.0   6.7      6e-80  265.2   0.2    3.2  3  0000000177   
   6.8e-140  463.9   1.2    5.5e-82  271.9   2.9    3.1  3  0000000114   
     7e-140  463.9   2.8    8.7e-74  244.7   0.1    3.5  3  PLCD4_XENLA  
   7.2e-140  463.8   0.5    9.9e-81  267.8   1.9    3.1  3  0000000109   
   7.4e-140  463.8   1.2    1.9e-79  263.5   0.3    4.0  4  0000000288   
     8e-140  463.7   0.5    7.4e-78  258.2   1.6    2.4  2  0000000034   
   8.2e-140  463.7   3.3    9.3e-76  251.3   1.8    3.7  4  0000000382   
   9.7e-140  463.4   2.0    8.7e-78  258.0   0.2    3.1  3  0000000226   
   9.8e-140  463.4  15.6    7.9e-79  261.4   4.5    3.9  3  0000000600   
   1.1e-139  463.2   1.6    1.2e-81  270.7   3.2    3.1  3  0000000009   
   1.1e-139  463.2   0.0    8.7e-78  258.0   0.1    3.9  4  0000000756   
   1.2e-139  463.2   4.5      2e-81  270.0   6.1    2.1  2  0000000106   
   1.2e-139  463.1   0.1    8.6e-78  258.0   0.1    3.9  4  0000000757   
   1.3e-139  463.1   0.1    1.6e-80  267.1   0.4    3.0  3  0000000110   
   1.3e-139  463.0   2.3    6.7e-76  251.7   0.8    3.9  4  0000000054   
   1.3e-139  463.0   4.8    7.9e-76  251.5   2.2    3.7  4  0000000381   
   1.3e-139  463.0  10.1    5.1e-78  258.8   1.0    3.2  3  0000000190   
   1.4e-139  462.9   4.8    6.2e-76  251.8   0.9    3.9  4  0000000053   
   1.4e-139  462.9   0.0    1.5e-80  267.2   0.4    2.9  3  0000000111   
   1.4e-139  462.9   1.3    8.5e-80  264.7   2.4    2.1  2  0000000017   
   1.4e-139  462.9   0.4      1e-77  257.7   1.7    2.4  2  0000000018   
   1.4e-139  462.9   0.2    6.9e-74  245.1   0.5    4.0  4  0000000819   
   1.5e-139  462.8   3.2      3e-76  252.9   1.3    3.1  3  0000000397   
   1.5e-139  462.8   2.0    1.1e-78  261.0   3.4    3.3  3  0000000093   
   1.7e-139  462.6   2.9    1.8e-75  250.3   2.1    3.2  3  0000000388   
   1.7e-139  462.6  10.3    5.6e-78  258.6   1.0    3.2  3  0000000189   
   1.8e-139  462.5   3.3    1.1e-76  254.4   1.6    3.6  4  0000000384   
   1.9e-139  462.5   0.1    4.2e-81  269.0   0.3    4.0  4  0000000778   
   1.9e-139  462.4   4.2    2.8e-75  249.7   2.4    3.7  4  0000000387   
   2.2e-139  462.3   2.1    1.5e-78  260.5   3.6    3.3  3  0000000094   
   2.4e-139  462.1   3.1    6.5e-76  251.8   0.8    3.9  4  0000000057   
   2.5e-139  462.0   3.8    3.3e-75  249.4   2.3    3.6  4  0000000389   
   2.6e-139  462.0   0.3    1.1e-77  257.6   2.0    4.3  2  0000000598   
   2.6e-139  462.0   4.3    2.3e-75  250.0   1.9    3.6  4  0000000380   
   2.8e-139  461.9   5.6      1e-74  247.8   2.2    3.7  4  0000000398   
   2.9e-139  461.9   3.7    5.4e-82  272.0   3.4    4.1  3  0000000668   
   4.2e-139  461.3   0.0    6.3e-78  258.5   0.1    3.1  3  0000000026   
   4.6e-139  461.2   0.1    1.2e-76  254.2   0.0    3.4  3  0000000282   
   4.9e-139  461.1   1.4    1.4e-80  267.3   2.1    3.4  2  0000000520   
   5.1e-139  461.1   4.5    5.6e-75  248.7   2.5    3.7  4  0000000393   
   5.2e-139  461.0   4.6    8.7e-75  248.0   2.5    3.5  4  0000000391   
   6.3e-139  460.7   4.7    4.5e-80  265.6   0.6    3.1  3  0000000199   
   6.5e-139  460.7   4.8    4.6e-75  249.0   3.2    3.7  4  0000000371   
   6.5e-139  460.7   4.8    4.6e-75  249.0   3.2    3.7  4  PLCL2_MOUSE  
   6.6e-139  460.7   2.4    1.6e-76  253.8   0.6    3.7  4  0000000406   
   6.6e-139  460.7   5.4      8e-75  248.2   2.2    3.7  4  0000000400   
   6.9e-139  460.6   0.1    4.1e-77  255.8   0.2    4.0  4  PLCG1_BOVIN  
     7e-139  460.6   4.7    4.2e-75  249.1   2.1    3.7  4  0000000373   
     7e-139  460.6   4.7    4.2e-75  249.1   2.1    3.7  4  0000000374   
   7.2e-139  460.5   0.6    7.8e-80  264.8   0.7    3.9  2  0000000516   
   8.6e-139  460.3   4.0    4.3e-80  265.6   0.6    3.1  3  0000000198   
   9.2e-139  460.2   0.8    3.6e-79  262.6   0.4    3.9  4  0000000775   
   9.6e-139  460.1   3.8    4.1e-75  249.1   1.9    3.7  4  0000000390   
   9.6e-139  460.1   3.8    1.8e-75  250.4   2.3    3.3  3  0000000372   
   9.6e-139  460.1  11.5    6.7e-75  248.4  10.2    3.1  2  0000000061   
   9.8e-139  460.1   0.0    2.5e-77  256.4   0.1    4.0  4  0000000766   
     1e-138  460.1   3.2    1.6e-76  253.8   0.0    4.0  4  0000000454   
     1e-138  460.0   0.0    1.2e-76  254.2   0.0    3.1  3  0000000457   
   1.1e-138  459.9   4.3    4.3e-75  249.1   2.0    3.7  4  0000000375   
   1.1e-138  459.9   2.8    2.2e-76  253.3   0.0    4.0  4  0000000452   
   1.1e-138  459.9   2.8    2.2e-76  253.3   0.0    4.0  4  PLCB2_HUMAN  
   1.1e-138  459.9   4.3    4.4e-75  249.0   2.0    3.7  4  0000000386   
   1.2e-138  459.8   0.9    3.5e-79  262.6   0.5    3.9  4  0000000774   
