# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/16/PLC/ScrutAtTrain/Application/Hmmr-Build/hmm_Group_2.txt
# target sequence database:        /home/arjen/16/PLC/ScrutAtTrain/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_2  [M=748]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence    Description
    ------- ------ -----    ------- ------ -----   ---- --  --------    -----------
          0 1274.0   1.8          0 1273.8   1.8    1.0  1  0000000267   
          0 1205.3   0.0          0 1205.0   0.0    1.0  1  0000000218   
          0 1205.3   0.0          0 1205.0   0.0    1.0  1  0000000256   
          0 1205.1  11.8          0 1204.9  11.8    1.0  1  0000000228   
          0 1205.1   4.4          0 1204.7   4.4    1.0  1  0000000191   
          0 1204.9   0.0          0 1204.7   0.0    1.0  1  0000000202   
          0 1204.9   0.0          0 1204.7   0.0    1.0  1  PLCD3_MOUSE  
          0 1204.6   0.4          0 1204.3   0.4    1.0  1  0000000251   
          0 1204.4   5.3          0 1204.1   5.3    1.0  1  0000000179   
          0 1203.6   0.0          0 1203.4   0.0    1.0  1  0000000204   
          0 1203.4   0.0          0 1203.1   0.0    1.0  1  0000000259   
          0 1202.6   7.8          0 1202.3   7.8    1.0  1  0000000196   
          0 1201.3   0.0          0 1201.0   0.0    1.0  1  0000000216   
          0 1201.2   0.0          0 1201.0   0.0    1.0  1  0000000208   
          0 1201.1   5.6          0 1200.9   5.6    1.0  1  0000000199   
          0 1200.6   8.1          0 1200.3   8.1    1.0  1  0000000195   
          0 1199.7   5.6          0 1199.4   5.6    1.0  1  0000000198   
          0 1198.8   0.0          0 1198.5   0.0    1.0  1  0000000215   
          0 1197.6   0.6          0 1197.3   0.6    1.0  1  0000000257   
          0 1196.9   0.0          0 1196.6   0.0    1.0  1  0000000153   
          0 1196.5   0.0          0 1196.2   0.0    1.0  1  0000000149   
          0 1196.2   7.8          0 1196.0   7.8    1.0  1  0000000173   
          0 1195.6   0.0          0 1195.4   0.0    1.0  1  0000000209   
          0 1195.5   7.1          0 1195.2   7.1    1.0  1  0000000201   
          0 1195.0   1.0          0 1194.7   1.0    1.0  1  0000000194   
          0 1194.9   0.0          0 1194.6   0.0    1.0  1  0000000258   
          0 1194.8   1.2          0 1194.6   1.2    1.0  1  0000000192   
          0 1194.8   1.0          0 1194.5   1.0    1.0  1  0000000193   
          0 1194.4   0.0          0 1194.2   0.0    1.0  1  0000000217   
          0 1194.1   0.0          0 1193.8   0.0    1.0  1  0000000225   
          0 1185.4   4.2          0 1185.1   4.2    1.0  1  0000000276   
          0 1185.3   0.0          0 1185.1   0.0    1.0  1  0000000221   
          0 1182.0   5.3          0 1181.8   5.3    1.0  1  0000000197   
          0 1181.6   0.1          0 1180.8   0.1    1.3  1  0000000271   
          0 1181.6   5.3          0 1181.3   5.3    1.0  1  0000000262   
          0 1180.6   1.1          0 1180.2   1.1    1.0  1  0000000236   
          0 1180.2   0.0          0 1180.1   0.0    1.0  1  0000000214   
          0 1179.2   0.0          0 1179.0   0.0    1.0  1  0000000213   
          0 1177.3   0.1          0 1177.0   0.1    1.0  1  0000000125   
          0 1177.3   0.1          0 1177.0   0.1    1.0  1  PLD3A_DANRE  
          0 1176.5   1.1          0 1176.1   1.1    1.0  1  0000000237   
          0 1176.5   1.1          0 1176.1   1.1    1.0  1  PLCD4_MOUSE  
          0 1176.5   8.5          0 1176.2   8.5    1.0  1  0000000178   
          0 1172.3   0.0          0 1172.1   0.0    1.0  1  0000000131   
          0 1171.7   4.3          0 1171.4   4.3    1.0  1  0000000233   
          0 1171.7   4.3          0 1171.4   4.3    1.0  1  PLCD4_RAT    
          0 1171.7   0.9          0 1171.4   0.9    1.0  1  0000000139   
          0 1171.5   0.0          0 1171.2   0.0    1.0  1  0000000253   
          0 1171.5   2.9          0 1171.2   2.9    1.0  1  0000000232   
          0 1169.7   0.0          0 1169.5   0.0    1.0  1  0000000220   
          0 1169.4   0.0          0 1169.2   0.0    1.0  1  0000000222   
          0 1169.1   3.1          0 1168.8   3.1    1.0  1  0000000231   
          0 1169.0   3.2          0 1168.6   3.2    1.0  1  0000000230   
          0 1168.7   3.5          0 1168.3   3.5    1.1  1  0000000200   
          0 1166.9   0.0          0 1166.8   0.0    1.0  1  0000000136   
          0 1166.7   0.0          0 1166.4   0.0    1.0  1  0000000254   
          0 1166.4   0.0          0 1166.1   0.0    1.0  1  0000000127   
          0 1166.1   0.0          0 1165.9   0.0    1.0  1  0000000261   
          0 1164.0   0.1          0 1163.7   0.1    1.0  1  0000000137   
          0 1163.8   0.0          0 1163.5   0.0    1.0  1  0000000130   
          0 1162.8   0.1          0 1162.6   0.1    1.0  1  0000000247   
          0 1162.8   0.0          0 1162.5   0.0    1.0  1  0000000212   
          0 1162.1  11.1          0 1161.9  11.1    1.0  1  0000000227   
          0 1159.9   0.0          0 1159.7   0.0    1.0  1  0000000126   
          0 1155.6   0.0          0 1155.3   0.0    1.0  1  0000000241   
          0 1155.0   0.0          0 1154.8   0.0    1.0  1  0000000166   
          0 1153.0   0.0          0 1152.6   0.0    1.0  1  0000000128   
          0 1152.4   0.0          0 1152.2   0.0    1.0  1  0000000219   
          0 1150.0   0.3          0 1149.8   0.3    1.0  1  0000000135   
          0 1149.9   0.0          0 1149.5   0.0    1.0  1  0000000250   
          0 1149.0   0.0          0 1148.7   0.0    1.0  1  0000000129   
          0 1146.0   0.1          0 1145.8   0.1    1.0  1  0000000132   
          0 1144.2   0.0          0 1144.1   0.0    1.0  1  0000000133   
          0 1143.1   0.6          0 1142.9   0.6    1.0  1  0000000229   
          0 1141.8   0.1          0 1141.5   0.1    1.0  1  0000000134   
          0 1138.3   3.0          0 1138.0   3.0    1.0  1  0000000140   
          0 1136.4   0.0          0 1136.2   0.0    1.0  1  0000000175   
          0 1133.5   1.2          0 1133.1   1.2    1.0  1  0000000238   
          0 1132.4  14.2          0 1132.2  14.2    1.0  1  0000000177   
          0 1127.6   0.0          0 1127.2   0.0    1.1  1  0000000174   
          0 1119.9   0.2          0 1119.3   0.2    1.2  1  0000000224   
          0 1116.4   7.0          0 1110.5   7.0    2.0  1  0000000235   
          0 1114.9   0.0          0 1114.7   0.0    1.0  1  0000000283   
          0 1113.2   0.0          0 1112.9   0.0    1.0  1  0000000167   
          0 1111.6   6.7          0 1103.7   6.7    2.0  1  0000000234   
          0 1089.8   0.0          0 1089.5   0.0    1.0  1  0000000207   
          0 1065.8   0.0          0 1065.6   0.0    1.0  1  0000000161   
          0 1062.0   0.0          0 1061.8   0.0    1.0  1  0000000206   
          0 1055.9   5.5          0 1055.6   5.5    1.0  1  0000000280   
          0 1051.0   0.0          0 1050.8   0.0    1.0  1  0000000284   
          0 1050.4   3.8          0 1050.2   3.8    1.0  1  0000000181   
          0 1012.1   0.0          0 1011.7   0.0    1.0  1  0000000138   
   2.5e-267  885.1   0.0   6.1e-267  883.8   0.0    1.6  1  0000000223   
   1.1e-260  863.1   0.5   1.2e-260  863.0   0.5    1.0  1  0000000294   
   2.5e-258  855.3   0.1   3.4e-258  854.9   0.1    1.1  1  0000000291   
   3.5e-258  854.8   0.8   4.3e-258  854.5   0.8    1.0  1  0000000293   
   3.9e-258  854.7   1.0   4.3e-258  854.5   1.0    1.0  1  0000000285   
   2.1e-251  832.4   0.0   2.8e-251  832.0   0.0    1.0  1  0000000430   
   4.4e-247  818.1   2.0   4.9e-247  818.0   2.0    1.0  1  0000000288   
   2.2e-242  802.6   0.0   2.8e-242  802.2   0.0    1.0  1  0000000026   
   1.4e-241  800.0   1.4   1.7e-143  475.6   0.2    2.0  2  0000000020   
   1.7e-241  799.7   1.4     2e-143  475.4   0.2    2.0  2  0000000021   
   3.6e-241  798.6   8.6   1.9e-146  485.4   4.1    2.1  2  0000000043   
   1.2e-240  796.8   4.8   1.8e-238  789.6   4.8    2.0  1  0000000004   
   1.7e-240  796.3   4.4   2.4e-238  789.2   4.4    2.0  1  0000000002   
   1.7e-240  796.3   4.4   2.4e-238  789.2   4.4    2.0  1  0000000001   
   1.8e-240  796.3   4.4   2.4e-238  789.2   4.4    2.0  1  0000000003   
   2.7e-240  795.7   4.5   3.4e-238  788.7   4.5    2.0  1  0000000006   
   3.6e-240  795.2   4.4   4.1e-144  477.6   1.9    2.0  2  0000000008   
   3.6e-240  795.2   4.4   4.1e-144  477.6   1.9    2.0  2  PLCH2_MOUSE  
   6.5e-240  794.4   0.8   1.2e-141  469.4   0.1    2.0  2  0000000023   
   8.6e-240  794.0  10.7   2.6e-141  468.4   5.1    2.1  2  0000000047   
   1.7e-239  793.0   2.1     2e-239  792.8   2.1    1.0  1  0000000058   
   1.8e-239  793.0   0.2     5e-238  788.2   0.2    2.0  1  0000000031   
   1.9e-239  792.9   3.9   3.7e-237  785.3   3.9    2.1  1  0000000036   
   2.6e-239  792.4   0.9   6.1e-142  470.5   0.1    2.0  2  0000000025   
   2.7e-239  792.4   0.2   6.2e-238  787.9   0.2    2.0  1  0000000015   
   2.7e-239  792.3   0.2   6.3e-238  787.8   0.2    2.0  1  0000000014   
   2.8e-239  792.3   0.9   2.8e-141  468.3   0.1    2.0  2  0000000022   
   3.5e-239  792.0   0.2   9.2e-238  787.3   0.2    2.0  1  0000000032   
   3.9e-239  791.8   4.0   8.2e-238  787.5   4.0    2.0  1  0000000042   
   3.9e-239  791.8   0.2   9.3e-238  787.3   0.2    2.0  1  0000000013   
     6e-239  791.2   0.2   1.4e-237  786.7   0.2    2.0  1  0000000011   
     6e-239  791.2   0.2   1.4e-237  786.7   0.2    2.0  1  PLCH2_HUMAN  
   8.1e-239  790.8   3.0   1.3e-236  783.5   3.0    2.1  1  0000000035   
   9.5e-239  790.6   0.1     4e-141  467.8   0.1    2.0  2  0000000027   
   1.1e-238  790.4   6.5   1.8e-236  783.0   6.5    2.0  1  0000000040   
   1.1e-238  790.3   0.0   1.3e-238  790.1   0.0    1.0  1  0000000203   
   1.2e-238  790.2   1.0   8.7e-141  466.7   0.1    2.0  2  0000000024   
   2.1e-238  789.4   1.6   2.8e-238  789.0   1.6    1.1  1  0000000399   
   2.5e-238  789.2   0.2   6.3e-237  784.5   0.2    2.0  1  0000000016   
   6.9e-238  787.7   1.5   8.8e-238  787.4   1.5    1.0  1  0000000400   
   8.1e-238  787.5   1.0   1.1e-237  787.0   1.0    1.1  1  0000000395   
   1.9e-237  786.2   1.6   2.5e-237  785.8   1.6    1.1  1  0000000398   
   2.8e-237  785.7   0.7   3.7e-237  785.3   0.7    1.1  1  0000000394   
   3.6e-237  785.4   1.1   4.8e-237  784.9   1.1    1.1  1  0000000392   
     4e-237  785.2   0.9   5.5e-237  784.7   0.9    1.1  1  0000000401   
   5.5e-237  784.7   0.1   6.8e-235  777.8   0.1    2.0  1  0000000028   
   5.5e-237  784.7   1.8   7.4e-237  784.3   1.8    1.1  1  0000000372   
   7.5e-237  784.3   1.3     1e-236  783.9   1.3    1.1  1  0000000382   
   7.6e-237  784.3   1.2     1e-236  783.8   1.2    1.1  1  0000000389   
   8.1e-237  784.2   0.1   1.1e-236  783.7   0.1    1.1  1  0000000406   
   8.1e-237  784.2   1.6   1.1e-236  783.8   1.6    1.1  1  0000000380   
   1.1e-236  783.7   1.1   1.5e-236  783.3   1.1    1.1  1  0000000384   
   1.4e-236  783.4   1.8   1.8e-236  783.0   1.8    1.0  1  0000000391   
   1.4e-236  783.4   1.3   1.9e-236  782.9   1.3    1.1  1  0000000371   
   1.4e-236  783.4   1.3   1.9e-236  782.9   1.3    1.1  1  PLCL2_MOUSE  
     4e-236  781.9   0.0   1.4e-235  780.1   0.0    1.6  1  0000000019   
   5.6e-236  781.4   1.5   7.6e-236  781.0   1.5    1.1  1  0000000381   
   6.9e-236  781.1   1.5   9.1e-236  780.7   1.5    1.1  1  0000000375   
   7.6e-236  781.0   4.3     8e-234  774.3   4.3    2.1  1  0000000039   
   7.7e-236  780.9   1.5   9.9e-236  780.6   1.5    1.0  1  0000000386   
   7.7e-236  780.9   1.0   9.9e-236  780.6   1.0    1.0  1  0000000388   
   9.5e-236  780.6   1.7   1.3e-235  780.2   1.7    1.1  1  0000000393   
   9.9e-236  780.6   1.5   1.3e-235  780.2   1.5    1.1  1  0000000376   
   1.1e-235  780.5   8.1   8.1e-135  446.9   0.6    3.0  3  0000000290   
   1.1e-235  780.5   1.7   1.4e-235  780.0   1.7    1.1  1  0000000373   
   1.1e-235  780.5   1.7   1.4e-235  780.0   1.7    1.1  1  0000000374   
   1.1e-235  780.4   0.1   1.2e-235  780.3   0.1    1.0  1  0000000092   
   1.1e-235  780.4   1.6   1.4e-235  780.1   1.6    1.0  1  0000000387   
   1.3e-235  780.2   1.3   1.7e-235  779.8   1.3    1.1  1  0000000390   
   1.5e-235  779.9   1.6   2.1e-235  779.5   1.6    1.1  1  0000000378   
   1.5e-235  779.9   0.7     1e-233  773.9   0.7    2.0  1  0000000102   
   1.6e-235  779.9   1.7   2.1e-235  779.5   1.7    1.1  1  0000000377   
   1.6e-235  779.9   1.7   2.1e-235  779.5   1.7    1.1  1  PLCL2_HUMAN  
   1.8e-235  779.7   0.2   1.3e-138  459.4   0.1    2.0  2  0000000030   
   2.3e-235  779.4   0.8   2.8e-235  779.1   0.8    1.0  1  0000000054   
   2.9e-235  779.0   0.0   3.8e-137  454.6   0.1    2.0  2  0000000123   
   3.2e-235  778.9   1.2   4.3e-235  778.5   1.2    1.1  1  0000000379   
   5.8e-235  778.0   0.7   7.7e-235  777.6   0.7    1.1  1  0000000402   
   1.2e-234  777.0   1.9   1.4e-234  776.7   1.9    1.0  1  0000000053   
   2.3e-234  776.1   6.6     8e-232  767.7   6.6    2.0  1  0000000072   
   2.3e-234  776.1   2.0   2.8e-234  775.8   2.0    1.0  1  0000000057   
   2.3e-234  776.1   6.5   8.1e-232  767.6   6.5    2.0  1  0000000083   
   2.8e-234  775.8   0.2   3.2e-234  775.6   0.2    1.0  1  0000000037   
   4.8e-234  775.0   0.6   5.4e-234  774.8   0.6    1.0  1  0000000286   
   6.2e-234  774.6   6.6   2.2e-138  458.7   5.0    2.0  2  0000000087   
   8.8e-234  774.1   0.8   1.1e-233  773.8   0.8    1.0  1  0000000410   
   9.4e-234  774.0   0.8   1.3e-233  773.6   0.8    1.1  1  0000000407   
   9.7e-234  774.0   8.0   6.4e-138  457.2   5.7    2.0  2  0000000078   
     1e-233  773.9   8.0   6.5e-138  457.1   5.7    2.0  2  0000000084   
   1.5e-233  773.4   6.5   3.5e-231  765.5   6.5    2.1  1  0000000071   
   1.5e-233  773.4   6.5   3.5e-231  765.5   6.5    2.1  1  PLCH1_HUMAN  
   1.5e-233  773.3   6.5   4.8e-138  457.6   5.1    2.1  2  0000000073   
   1.7e-233  773.2   7.2   9.5e-138  456.6   5.8    2.0  2  0000000074   
   1.9e-233  773.0   6.9   5.3e-231  764.9   6.9    2.0  1  0000000088   
     2e-233  772.9   6.1   4.5e-231  765.2   6.1    2.1  1  0000000070   
   2.9e-233  772.4   5.4   3.6e-231  765.5   5.4    2.0  1  0000000067   
   3.6e-233  772.1   5.9   6.5e-231  764.6   5.9    2.0  1  0000000069   
   3.8e-233  772.0   7.9   1.4e-137  456.1   5.7    2.1  2  0000000077   
   3.8e-233  772.0   6.3   5.6e-138  457.4   5.7    2.1  2  0000000103   
     4e-233  772.0   0.0   5.1e-233  771.6   0.0    1.0  1  0000000408   
   4.8e-233  771.7   5.9   8.2e-231  764.3   5.9    2.0  1  0000000068   
   7.2e-233  771.1   5.6   1.2e-134  446.4   2.3    2.0  2  0000000041   
   8.1e-233  770.9   6.3   1.7e-230  763.3   6.3    2.1  1  0000000091   
   8.7e-233  770.8   7.5   2.6e-230  762.7   7.5    2.1  1  0000000079   
     1e-232  770.6   7.3   3.3e-137  454.8   5.7    2.1  2  0000000080   
   1.1e-232  770.5   7.1     3e-137  455.0   5.9    2.1  2  0000000076   
   1.6e-232  770.0   6.8   2.3e-230  762.8   6.8    2.1  1  0000000075   
   1.7e-232  769.9   0.3   2.3e-232  769.4   0.3    1.1  1  0000000397   
   1.8e-232  769.8   0.0   6.8e-232  767.9   0.0    1.8  1  0000000034   
     2e-232  769.6   0.1   2.6e-232  769.3   0.1    1.0  1  0000000403   
   2.2e-232  769.5   0.4   2.9e-232  769.1   0.4    1.1  1  0000000404   
   2.2e-232  769.5   5.4   1.8e-230  763.2   5.4    2.1  1  0000000063   
   2.3e-232  769.4   5.4   1.9e-230  763.1   5.4    2.1  1  0000000066   
   2.5e-232  769.3   5.9     3e-230  762.4   5.9    2.1  1  0000000065   
   2.5e-232  769.3   5.9     3e-230  762.4   5.9    2.1  1  PLCH1_MOUSE  
     3e-232  769.1   0.1   5.7e-230  761.5   0.1    2.0  1  0000000005   
   3.2e-232  769.0   4.9   3.5e-141  468.0   2.2    2.0  2  0000000046   
   3.3e-232  768.9   5.0   2.6e-230  762.7   5.0    2.1  1  0000000064   
   4.1e-232  768.6   6.9   3.7e-230  762.1   6.9    2.1  1  0000000081   
   4.3e-232  768.6   8.8     2e-136  452.2   6.1    2.0  2  0000000100   
   5.2e-232  768.3   0.0   1.7e-231  766.6   0.0    1.7  1  0000000018   
   1.7e-231  766.5   5.1   1.3e-229  760.3   5.1    2.1  1  0000000062   
   1.8e-231  766.5   0.7   2.5e-231  766.0   0.7    1.0  1  0000000321   
   2.2e-231  766.2   8.1   2.9e-229  759.2   8.1    2.1  1  0000000090   
   2.4e-231  766.1   8.5   5.3e-136  450.9   5.9    2.1  2  0000000101   
     3e-231  765.7   3.8   1.2e-135  449.7   4.3    2.0  2  0000000105   
   4.1e-231  765.3   1.4   6.7e-229  758.0   1.4    2.0  1  0000000009   
   4.2e-231  765.3   0.0   5.6e-231  764.9   0.0    1.1  1  0000000409   
   2.2e-230  762.9   4.2     2e-228  756.4   4.2    2.1  1  0000000095   
   2.7e-230  762.6   7.6   4.4e-135  447.8   5.6    2.1  2  0000000096   
   2.8e-230  762.5   0.0   3.9e-230  762.1   0.0    1.1  1  0000000405   
     3e-230  762.5   1.2     4e-230  762.0   1.2    1.1  1  0000000385   
   9.1e-230  760.9   5.2   7.9e-228  754.5   5.2    2.1  1  0000000089   
   1.1e-229  760.6   3.4   9.5e-228  754.2   3.4    2.0  1  0000000038   
   1.5e-229  760.1   6.4   4.7e-227  751.9   6.4    2.1  1  0000000086   
   1.6e-229  760.1   1.9     2e-229  759.8   1.9    1.0  1  0000000051   
   1.7e-229  759.9   6.0   5.2e-227  751.7   6.0    2.1  1  0000000085   
   1.8e-229  759.8   0.5   2.1e-229  759.7   0.5    1.0  1  0000000056   
   2.9e-229  759.2   2.4   2.3e-228  756.2   2.4    2.0  1  0000000093   
   3.9e-229  758.8   0.8   4.3e-229  758.6   0.8    1.0  1  0000000061   
   4.1e-229  758.7   3.0   6.1e-227  751.5   3.0    2.1  1  0000000097   
   4.2e-229  758.7   5.3   2.5e-228  756.1   5.3    1.8  1  0000000060   
   4.2e-229  758.7   2.3   2.4e-228  756.2   2.3    1.9  1  0000000094   
   1.7e-228  756.6   5.5   1.5e-225  746.9   5.5    2.2  1  0000000104   
   3.9e-228  755.5   2.3   5.4e-228  755.0   2.3    1.1  1  0000000396   
   1.6e-227  753.4   0.4   2.1e-227  753.0   0.4    1.0  1  0000000320   
   1.6e-227  753.4   0.4   2.1e-227  753.0   0.4    1.0  1  PLCZ1_CHICK  
   1.8e-227  753.3   2.5     2e-227  753.1   2.5    1.0  1  0000000287   
   2.2e-227  753.0   4.8   1.7e-226  750.0   4.8    1.8  1  0000000052   
   2.3e-227  752.9   3.4   8.6e-226  747.7   3.4    2.0  1  0000000099   
   2.8e-227  752.6   1.5   4.5e-227  751.9   1.5    1.2  1  0000000055   
   3.1e-227  752.5   3.3   1.1e-225  747.3   3.3    2.0  1  0000000098   
   2.3e-226  749.6   0.2   2.6e-226  749.4   0.2    1.0  1  0000000059   
   3.1e-226  749.2   5.7   3.8e-226  748.9   5.7    1.0  1  0000000310   
   3.4e-226  749.0   0.5     4e-226  748.8   0.5    1.1  1  0000000327   
   4.9e-226  748.5   0.0     6e-226  748.2   0.0    1.0  1  0000000110   
     2e-225  746.5   0.2   9.7e-224  740.9   0.2    2.0  1  0000000109   
   2.9e-225  746.0   2.8   3.6e-225  745.7   2.8    1.0  1  0000000305   
     3e-225  745.9   1.2   1.2e-222  737.3   1.2    2.1  1  0000000113   
   4.1e-225  745.5   0.0   5.6e-225  745.0   0.0    1.1  1  0000000414   
   4.9e-225  745.2   0.9   5.4e-134  444.2   1.5    2.1  2  0000000114   
     8e-225  744.5   0.8   1.6e-222  736.9   0.8    2.1  1  0000000115   
   8.3e-225  744.5   3.9     1e-224  744.2   3.9    1.0  1  0000000309   
