# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/16/PLC/ScrutAtTrain/Application/Hmmr-Build/hmm_Group_9.txt
# target sequence database:        /home/arjen/16/PLC/ScrutAtTrain/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_9  [M=985]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence    Description
    ------- ------ -----    ------- ------ -----   ---- --  --------    -----------
     1e-185  615.8   2.0   2.1e-111  369.8   0.2    2.3  2  0000000294   
   1.5e-185  615.2   2.6   6.1e-185  613.2   2.6    1.9  1  0000000273   
   3.9e-185  613.9   6.7     3e-184  610.9   6.7    2.2  1  0000000191   
   4.9e-185  613.6   1.6   1.2e-184  612.3   1.6    1.4  1  0000000274   
   5.2e-185  613.5  13.6   1.1e-184  612.4  13.6    1.4  1  0000000169   
   5.7e-185  613.3  13.8   1.2e-184  612.2  13.8    1.4  1  0000000170   
   9.7e-185  612.6   0.4   1.5e-182  605.3   0.4    2.4  1  0000000282   
   7.5e-184  609.6   4.7   4.8e-183  607.0   4.7    2.1  1  PLCD4_XENLA  
   8.3e-184  609.5   0.2   2.4e-183  607.9   0.2    1.6  1  0000000270   
   9.9e-184  609.2  14.8   3.5e-183  607.4  14.8    1.6  1  0000000172   
   1.3e-183  608.9   4.7   5.4e-183  606.8   4.7    1.9  1  0000000275   
   1.6e-183  608.6   0.2   4.8e-183  607.0   0.2    1.6  1  0000000249   
   1.6e-183  608.6   1.8     5e-183  606.9   1.8    1.8  1  0000000265   
   1.9e-183  608.3   2.9   4.6e-183  607.0   2.9    1.5  1  0000000272   
   2.2e-183  608.1   0.0     6e-183  606.6   0.0    1.5  1  0000000239   
   2.2e-183  608.1   0.0     6e-183  606.6   0.0    1.5  1  PLCD4_PIG    
   2.8e-183  607.7   0.1   8.3e-183  606.2   0.1    1.6  1  0000000269   
   2.9e-183  607.7  10.5   7.4e-182  603.0  10.5    2.3  1  0000000168   
   3.6e-183  607.4   8.0   3.3e-182  604.2   8.0    2.2  1  0000000182   
   1.7e-182  605.2   0.2   3.5e-181  600.8   0.2    2.4  1  0000000145   
   1.7e-182  605.1   0.9   5.7e-182  603.4   0.9    1.6  1  0000000266   
   1.8e-182  605.0  15.2   7.7e-117  387.8   7.2    2.3  2  0000000173   
   2.3e-182  604.7  15.4   1.9e-181  601.7  15.4    2.2  1  0000000177   
   2.5e-182  604.6   2.0   8.8e-182  602.8   2.0    1.8  1  0000000267   
   3.9e-182  604.0   1.8   1.6e-181  601.9   1.8    1.9  1  0000000268   
     4e-182  603.9   0.0     1e-181  602.6   0.0    1.5  1  0000000242   
   4.3e-182  603.8   1.2   1.6e-181  602.0   1.2    1.8  1  0000000263   
   4.4e-182  603.8   0.4   1.4e-181  602.1   0.4    1.6  1  0000000244   
   4.4e-182  603.8   0.4   1.4e-181  602.1   0.4    1.6  1  PLCD4_HUMAN  
   4.5e-182  603.7   0.1   1.3e-181  602.3   0.1    1.5  1  0000000245   
   4.7e-182  603.7   0.2   1.5e-181  602.1   0.2    1.6  1  0000000248   
   5.3e-182  603.5   2.5   9.7e-181  599.3   2.5    2.2  1  0000000293   
   6.3e-182  603.3   1.2   3.6e-181  600.8   1.2    1.8  1  0000000226   
   8.3e-182  602.9   0.2   2.5e-181  601.3   0.2    1.6  1  PLCD4_PONAB  
   1.4e-181  602.1   0.3   4.5e-181  600.4   0.3    1.6  1  0000000246   
   1.6e-181  602.0   1.2   2.6e-180  597.9   1.2    2.3  1  0000000165   
   1.9e-181  601.7   0.1   2.4e-180  598.0   0.1    2.2  1  0000000162   
   2.4e-181  601.3   0.0   6.9e-181  599.8   0.0    1.5  1  PLCD4_MACFA  
   3.6e-181  600.8   0.2   3.2e-180  597.6   0.2    2.2  1  0000000158   
   5.3e-181  600.2   0.0   2.4e-179  594.7   0.0    2.4  1  0000000126   
   6.6e-181  599.9   0.0   1.7e-180  598.5   0.0    1.5  1  0000000243   
   7.1e-181  599.8  20.8   6.8e-180  596.5  20.8    2.3  1  0000000189   
   7.6e-181  599.7   0.1   2.6e-180  597.9   0.1    1.6  1  0000000225   
   9.7e-181  599.3   0.1   3.3e-179  594.3   0.1    2.4  1  0000000159   
   1.1e-180  599.2  21.0   1.1e-179  595.8  21.0    2.3  1  0000000190   
   1.1e-180  599.1   0.0   1.5e-179  595.4   0.0    2.3  1  0000000130   
   1.6e-180  598.6   0.0     4e-180  597.3   0.0    1.5  1  0000000240   
   1.6e-180  598.6   1.2   6.5e-179  593.3   1.2    2.4  1  0000000144   
   1.6e-180  598.6   1.2   6.5e-179  593.3   1.2    2.4  1  PLCD1_BOVIN  
     2e-180  598.3   0.1   6.4e-179  593.3   0.1    2.4  1  0000000160   
   2.5e-180  598.0  11.0   1.5e-179  595.4  11.0    2.1  1  0000000180   
   2.8e-180  597.8   0.5   9.7e-179  592.7   0.5    2.4  1  0000000157   
   3.8e-180  597.4   0.0   9.7e-180  596.0   0.0    1.5  1  PLCD4_BOVIN  
   6.9e-180  596.5   0.2   3.5e-179  594.2   0.2    2.0  1  0000000277   
     1e-179  595.9  17.7   5.5e-179  593.5  17.7    2.0  1  0000000188   
   1.2e-179  595.7   0.0   1.4e-178  592.2   0.0    2.2  1  0000000142   
   1.2e-179  595.7   3.4   4.7e-178  590.4   3.4    2.4  1  0000000139   
   1.9e-179  595.1   0.8   5.5e-178  590.2   0.8    2.4  1  0000000125   
   1.9e-179  595.1   0.8   5.5e-178  590.2   0.8    2.4  1  PLD3A_DANRE  
   2.2e-179  594.8   0.2   2.3e-177  588.1   0.2    2.5  1  0000000133   
   4.2e-179  593.9  13.0   5.3e-178  590.3  13.0    2.4  1  0000000201   
   4.5e-179  593.8  13.1   3.9e-178  590.7  13.1    2.2  1  0000000184   
   5.2e-179  593.6  10.5   1.3e-178  592.3  10.5    1.5  1  0000000185   
   5.6e-179  593.5   0.6   1.1e-177  589.2   0.6    2.3  1  0000000163   
   5.9e-179  593.4   4.5   6.4e-178  590.0   4.5    2.2  1  0000000278   
   1.1e-178  592.5   2.5   2.4e-178  591.4   2.5    1.4  1  0000000279   
   1.2e-178  592.4  10.9     7e-178  589.9  10.9    2.1  1  0000000179   
   1.2e-178  592.4  12.9   4.3e-177  587.3  12.9    2.4  1  0000000183   
   1.5e-178  592.1   0.0     5e-177  587.0   0.0    2.4  1  0000000147   
   1.5e-178  592.1   0.0   1.4e-177  588.8   0.0    2.2  1  0000000141   
   1.5e-178  592.1   0.0   1.4e-177  588.8   0.0    2.2  1  PLCD1_RAT    
   1.6e-178  592.0   0.0   5.8e-177  586.8   0.0    2.4  1  0000000151   
   1.7e-178  591.9   0.1   2.2e-177  588.2   0.1    2.3  1  0000000143   
   1.7e-178  591.9   0.1   2.2e-177  588.2   0.1    2.3  1  PLCD1_MOUSE  
   2.2e-178  591.6   4.6   4.4e-178  590.5   4.6    1.4  1  0000000281   
   5.2e-178  590.3   0.4   1.3e-177  589.0   0.4    1.4  1  0000000251   
   6.3e-178  590.0   0.0   5.9e-177  586.8   0.0    2.2  1  0000000131   
   1.1e-177  589.3   0.2   3.2e-177  587.7   0.2    1.7  1  0000000132   
   1.1e-177  589.2   0.0   2.7e-176  584.6   0.0    2.4  1  0000000152   
   1.1e-177  589.2   0.0   4.1e-176  584.0   0.0    2.4  1  0000000150   
   1.1e-177  589.2   0.0   4.1e-176  584.0   0.0    2.4  1  PLCD1_HUMAN  
   1.1e-177  589.2   0.0   2.8e-177  587.9   0.0    1.5  1  0000000129   
   1.2e-177  589.2   0.0   4.4e-176  583.9   0.0    2.4  1  0000000146   
   2.8e-177  587.9   0.0   7.9e-177  586.4   0.0    1.6  1  0000000256   
   3.4e-177  587.6   0.0   4.5e-176  583.9   0.0    2.3  1  0000000127   
   3.9e-177  587.4   0.0   1.1e-176  586.0   0.0    1.5  1  0000000259   
   4.3e-177  587.3  10.6   1.6e-176  585.4  10.6    1.8  1  0000000199   
   4.8e-177  587.1   0.0   1.4e-176  585.6   0.0    1.5  1  0000000260   
   5.9e-177  586.8   8.0   4.9e-176  583.8   8.0    2.2  1  0000000198   
   6.4e-177  586.7   0.0   1.9e-176  585.1   0.0    1.7  1  0000000271   
   8.6e-177  586.3   0.0   3.2e-175  581.1   0.0    2.4  1  0000000154   
   8.7e-177  586.2   0.0   3.5e-175  581.0   0.0    2.4  1  0000000148   
   1.1e-176  585.9   0.3   3.3e-176  584.3   0.3    1.6  1  0000000247   
   1.4e-176  585.6   0.0   3.7e-176  584.2   0.0    1.5  1  0000000258   
   2.5e-176  584.7   5.3   4.3e-175  580.6   5.3    2.4  1  0000000262   
   2.7e-176  584.6   0.0   1.3e-175  582.4   0.0    2.0  1  0000000252   
   4.3e-176  584.0   7.6   3.8e-175  580.8   7.6    2.2  1  0000000197   
   7.2e-176  583.2   0.0   1.1e-174  579.3   0.0    2.3  1  0000000128   
   8.4e-176  583.0  13.5   5.8e-175  580.2  13.5    2.1  1  0000000196   
   8.9e-176  582.9  11.8   9.4e-175  579.5  11.8    2.2  1  0000000178   
   9.4e-176  582.8   0.0   2.7e-175  581.3   0.0    1.5  1  0000000255   
   1.1e-175  582.6   0.1   2.4e-175  581.5   0.1    1.4  1  0000000237   
   1.1e-175  582.6   0.1   2.4e-175  581.5   0.1    1.4  1  PLCD4_MOUSE  
     2e-175  581.7  14.0   6.6e-174  576.7  14.0    2.5  1  0000000195   
   2.2e-175  581.6   0.4   4.8e-175  580.5   0.4    1.4  1  0000000236   
   2.4e-175  581.5   1.9   1.2e-174  579.1   1.9    2.0  1  0000000264   
   7.5e-175  579.8   1.1   4.9e-173  573.8   1.1    2.3  1  0000000137   
   8.4e-175  579.7   0.0   6.1e-172  570.2   0.0    2.6  1  0000000136   
   1.1e-174  579.3   0.0   2.9e-174  577.9   0.0    1.5  1  0000000241   
   1.3e-174  579.0   0.1   4.4e-173  574.0   0.1    2.4  1  0000000156   
   1.4e-174  579.0   0.1   4.6e-173  573.9   0.1    2.4  1  0000000155   
   1.5e-174  578.9   1.4   6.5e-172  570.1   1.4    2.6  1  0000000135   
   2.5e-174  578.1   1.3   6.6e-174  576.7   1.3    1.6  1  0000000257   
   6.5e-174  576.7   4.2   1.7e-172  572.0   4.3    2.5  1  0000000193   
   6.9e-174  576.6   4.3   1.9e-172  571.9   4.3    2.5  1  0000000192   
   8.8e-174  576.3   4.6   2.4e-172  571.6   4.6    2.5  1  0000000194   
     1e-173  576.1   5.5   2.5e-172  571.5   5.5    2.6  1  0000000087   
     1e-173  576.1   9.7     9e-111  367.7   4.1    2.6  2  0000000200   
   1.4e-173  575.7   0.7   7.2e-171  566.7   0.7    2.8  1  0000000092   
   1.7e-173  575.4   5.2   7.5e-172  569.9   5.2    2.7  1  0000000072   
   1.8e-173  575.3   5.1   2.8e-172  571.4   5.1    2.5  1  0000000088   
     2e-173  575.1   5.9   9.3e-172  569.6   5.9    2.7  1  0000000083   
   2.5e-173  574.8  14.4   5.6e-173  573.6  14.4    1.5  1  0000000228   
     3e-173  574.5   4.7   9.1e-172  569.6   4.7    2.8  1  0000000091   
   3.5e-173  574.3   0.0   5.5e-171  567.0   0.0    2.5  1  0000000204   
   7.5e-173  573.2   4.4   2.4e-171  568.2   4.5    2.9  1  0000000073   
   7.9e-173  573.2   4.9     3e-171  567.9   4.9    3.0  1  0000000071   
   7.9e-173  573.2   4.9     3e-171  567.9   4.9    3.0  1  PLCH1_HUMAN  
   8.3e-173  573.1   0.7   4.4e-172  570.7   0.7    1.8  1  0000000052   
   8.4e-173  573.1   0.0   2.5e-172  571.5   0.0    1.6  1  0000000250   
     9e-173  573.0   2.6   1.9e-172  571.9   2.6    1.4  1  0000000232   
   1.1e-172  572.7   0.1   1.7e-171  568.7   0.0    2.3  2  0000000175   
   1.2e-172  572.6   0.0     2e-170  565.2   0.0    2.6  1  0000000218   
   1.2e-172  572.6   5.3   4.3e-171  567.4   5.2    3.0  1  0000000070   
   1.2e-172  572.5  15.2   2.3e-171  568.3  15.2    2.3  1  0000000187   
   1.5e-172  572.2   4.0   3.2e-172  571.1   4.0    1.4  1  0000000233   
   1.5e-172  572.2   4.0   3.2e-172  571.1   4.0    1.4  1  PLCD4_RAT    
   1.7e-172  572.1   4.4   6.6e-171  566.8   4.4    2.6  1  0000000058   
     2e-172  571.8   5.2   2.6e-171  568.2   5.2    2.3  1  0000000280   
     4e-172  570.8   0.8   1.7e-169  562.1   0.8    2.6  1  0000000134   
   4.1e-172  570.8   7.1   1.9e-170  565.3   7.1    2.7  1  0000000084   
   5.4e-172  570.4   0.0   1.1e-169  562.8   0.0    2.6  1  0000000215   
   5.5e-172  570.4   1.7   1.2e-171  569.3   1.7    1.4  1  0000000231   
   5.5e-172  570.3   3.2   2.6e-170  564.8   3.2    2.6  1  0000000053   
   5.6e-172  570.3   0.0   5.3e-170  563.8   0.0    2.6  1  0000000210   
   5.7e-172  570.3   7.1   2.7e-170  564.8   7.1    2.7  1  0000000078   
   6.6e-172  570.1   1.8   1.4e-171  569.0   1.8    1.4  1  0000000230   
   6.8e-172  570.1   0.2   3.5e-171  567.7   0.2    1.8  1  0000000055   
   7.6e-172  569.9   0.1   6.6e-171  566.8   0.1    2.1  1  0000000102   
   7.8e-172  569.9   5.0   4.5e-170  564.0   5.0    2.7  1  0000000100   
   8.1e-172  569.8   5.4   2.4e-170  564.9   5.4    2.6  1  0000000074   
   9.9e-172  569.5   0.3     9e-170  563.0   0.3    2.4  1  0000000138   
   1.2e-171  569.3   4.9   3.6e-169  561.0   5.0    2.3  1  0000000140   
   1.2e-171  569.2   0.5   6.3e-171  566.9   0.5    1.8  1  0000000054   
   1.5e-171  568.9   6.4   5.2e-170  563.8   6.4    2.7  1  0000000077   
   2.8e-171  568.0   0.0     4e-169  560.9   0.0    2.5  1  0000000202   
   2.8e-171  568.0   0.0     4e-169  560.9   0.0    2.5  1  PLCD3_MOUSE  
     3e-171  567.9   5.0   1.1e-169  562.7   5.0    2.9  1  0000000103   
   3.2e-171  567.8  14.6   4.9e-169  560.6  14.6    2.5  1  0000000227   
   3.3e-171  567.8   0.2   4.8e-170  563.9   0.2    2.4  1  0000000174   
   5.9e-171  566.9   1.9   2.2e-170  565.0   1.9    1.7  1  0000000060   
   6.1e-171  566.9   0.0   1.6e-170  565.5   0.0    1.5  1  0000000284   
   9.3e-171  566.3   1.1   5.2e-170  563.8   1.1    1.8  1  0000000057   
     1e-170  566.1   0.0   8.4e-169  559.8   0.0    2.6  1  0000000205   
     1e-170  566.1   0.0   8.4e-169  559.8   0.0    2.6  1  PLCD3_HUMAN  
   1.2e-170  565.9  14.6   4.9e-170  563.9  14.6    2.0  1  0000000186   
   1.4e-170  565.8   5.4   1.5e-169  562.3   5.4    2.3  1  0000000181   
   2.1e-170  565.1   2.0   2.1e-170  565.1   2.0    2.6  1  0000000043   
   2.7e-170  564.8   3.7   4.9e-169  560.6   3.7    2.5  1  0000000067   
   2.8e-170  564.7   5.7   2.8e-170  564.7   5.7    2.8  1  0000000090   
     3e-170  564.6   3.3   5.8e-169  560.3   3.3    2.6  1  0000000068   
   3.1e-170  564.5   3.6   6.1e-169  560.3   3.6    2.5  1  0000000069   
   3.3e-170  564.5   0.1   2.9e-168  558.0   0.1    2.5  1  0000000261   
   3.5e-170  564.4   0.1   9.2e-169  559.7   0.1    2.4  1  0000000161   
   4.4e-170  564.1   4.8   4.4e-170  564.1   4.8    3.0  1  0000000080   
   6.5e-170  563.5   4.6   6.5e-170  563.5   4.6    2.9  1  0000000081   
   6.8e-170  563.4   0.5   6.8e-170  563.4   0.5    3.2  1  0000000035   
   6.8e-170  563.4   0.0   6.3e-168  556.9   0.0    2.6  1  0000000209   
     7e-170  563.4   4.9     7e-170  563.4   4.9    2.9  1  0000000076   
   7.3e-170  563.3   0.7   7.3e-170  563.3   0.7    3.6  1  0000000036   
   1.1e-169  562.8   6.1   1.1e-169  562.8   6.1    3.1  1  0000000079   
   1.1e-169  562.8   4.2   1.1e-169  562.8   4.2    4.3  1  0000000101   
   1.1e-169  562.7   0.0   3.1e-167  554.6   0.0    2.6  1  0000000217   
   1.1e-169  562.7   0.5   4.1e-169  560.9   0.5    1.8  1  0000000229   
   1.1e-169  562.7   5.4   1.1e-169  562.7   5.4    2.9  1  0000000075   
   1.5e-169  562.3   0.0   5.3e-169  560.5   0.0    1.6  1  0000000437   
   2.2e-169  561.7   5.4   8.6e-168  556.5   5.4    2.6  1  0000000047   
   2.4e-169  561.6   3.1     4e-168  557.6   3.1    2.6  1  0000000089   
   6.3e-169  560.2   0.0   1.3e-166  552.6   0.0    2.6  1  0000000214   
   9.1e-169  559.7   2.2   9.1e-169  559.7   2.2    3.0  1  0000000063   
     1e-168  559.6   0.0   9.8e-167  553.0   0.0    2.5  1  0000000216   
   1.1e-168  559.4   0.1   5.1e-168  557.2   0.1    1.9  1  0000000123   
   1.1e-168  559.4   0.1   1.1e-168  559.4   0.1    2.8  1  0000000093   
   1.2e-168  559.3   0.0   6.7e-167  553.5   0.0    2.6  1  0000000208   
   1.4e-168  559.0   2.7   1.4e-168  559.0   2.7    3.0  1  0000000065   
   1.4e-168  559.0   2.7   1.4e-168  559.0   2.7    3.0  1  PLCH1_MOUSE  
   1.6e-168  558.9   5.9   1.8e-168  558.7   1.7    2.8  1  0000000095   
   1.8e-168  558.7   0.2   1.8e-168  558.7   0.2    2.8  1  0000000094   
   1.9e-168  558.6   2.6   1.9e-168  558.6   2.6    3.0  1  0000000064   
     2e-168  558.6   2.8     2e-168  558.6   2.8    3.0  1  0000000066   
   2.1e-168  558.5   0.0   5.1e-167  553.9   0.0    2.3  1  0000000164   
   3.1e-168  557.9   0.9   3.1e-168  557.9   0.9    3.3  1  0000000042   
   4.6e-168  557.4   0.3   9.8e-168  556.3   0.3    1.4  1  0000000238   
   6.3e-168  556.9   2.8   6.3e-168  556.9   2.8    3.0  1  0000000062   
   1.1e-167  556.1   2.1   1.1e-167  556.1   2.1    3.0  1  0000000097   
   2.1e-167  555.2   0.8   2.1e-167  555.2   0.8    3.5  1  0000000039   
   4.7e-167  554.0   2.2   6.9e-165  546.9   2.2    2.7  1  0000000056   
   4.8e-167  554.0   0.1   4.6e-166  550.8   0.1    2.2  1  0000000020   
   5.3e-167  553.9   0.0   3.8e-166  551.0   0.0    2.1  1  0000000025   
   5.4e-167  553.8   3.1   3.9e-166  551.0   3.1    2.1  1  0000000040   
   5.7e-167  553.7   0.0   5.3e-166  550.5   0.0    2.2  1  0000000021   
     6e-167  553.7   0.4   8.7e-166  549.8   0.4    2.4  1  0000000059   
   7.3e-167  553.4   0.0   4.4e-101  335.7   0.0    2.6  2  0000000213   
   7.8e-167  553.3   0.0   6.6e-166  550.2   0.0    2.2  1  0000000023   
   8.7e-167  553.2   0.9   6.1e-165  547.0   0.9    2.7  1  0000000046   
   9.4e-167  553.0   0.0   2.9e-165  548.1   0.0    2.4  1  0000000166   
     1e-166  552.9   5.4     1e-166  552.9   5.4    3.0  1  0000000085   
   1.3e-166  552.6   5.3   1.3e-166  552.6   5.3    3.0  1  0000000086   
   1.4e-166  552.5   0.4   1.3e-165  549.2   0.4    1.9  1  0000000050   
   1.6e-166  552.3   1.6   1.8e-165  548.8   1.6    2.3  1  0000000004   
     2e-166  551.9   1.6   2.1e-165  548.5   1.6    2.3  1  0000000002   
     2e-166  551.9   1.6   2.1e-165  548.5   1.6    2.3  1  0000000001   
   2.1e-166  551.9   1.6   2.2e-165  548.5   1.6    2.3  1  0000000003   
   2.1e-166  551.9   0.0   6.6e-165  546.9   0.0    2.5  1  0000000211   
   2.2e-166  551.8   0.0   3.6e-165  547.8   0.0    2.4  1  0000000022   
   2.3e-166  551.8   0.0     1e-165  549.6   0.0    1.8  1  0000000026   
   3.4e-166  551.2   1.5   3.1e-165  548.0   1.5    2.3  1  0000000006   
   3.8e-166  551.0   1.5   3.4e-165  547.9   1.5    2.2  1  0000000008   
   3.8e-166  551.0   1.5   3.4e-165  547.9   1.5    2.2  1  PLCH2_MOUSE  
   8.1e-166  549.9   2.2     6e-165  547.1   2.2    2.1  1  0000000051   
   1.2e-165  549.3   0.0     6e-165  547.1   0.0    1.8  1  0000000015   
   1.3e-165  549.3   0.0   5.9e-165  547.1   0.0    1.8  1  0000000014   
   1.4e-165  549.2   0.0   6.6e-165  546.9   0.0    1.9  1  0000000031   
   1.5e-165  549.1   0.0   6.7e-165  546.9   0.0    1.9  1  0000000024   
   1.5e-165  549.1   0.0   2.8e-163  541.6   0.0    2.6  1  0000000206   
   1.6e-165  549.0   0.2   7.7e-165  546.7   0.2    1.9  1  0000000061   
   1.8e-165  548.8   0.0   9.1e-165  546.5   0.0    1.9  1  0000000032   
     2e-165  548.7   0.0   7.5e-163  540.1   0.0    2.6  1  0000000219   
     2e-165  548.6   0.0    3.4e-98  326.1   0.0    2.6  2  0000000221   
     2e-165  548.6   2.9     3e-164  544.7   2.9    2.4  1  0000000099   
   2.3e-165  548.4   3.2   3.2e-164  544.7   3.2    2.4  1  0000000098   
   3.1e-165  548.0   0.0   1.3e-164  546.0   0.0    1.8  1  0000000011   
   3.1e-165  548.0   0.0   1.3e-164  546.0   0.0    1.8  1  PLCH2_HUMAN  
   4.4e-165  547.5   5.4   4.4e-165  547.5   5.4    3.6  1  0000000096   
   4.6e-165  547.4   0.0   1.4e-163  542.6   0.0    2.4  1  0000000149   
   4.7e-165  547.4   0.0   1.2e-163  542.7   0.0    2.4  1  0000000153   
   5.6e-165  547.2   0.0   4.2e-164  544.3   0.0    2.1  1  0000000109   
   6.6e-165  546.9   0.0   3.4e-164  544.6   0.0    1.8  1  0000000112   
   8.4e-165  546.6   0.0   6.2e-107  355.0   0.1    2.5  2  0000000430   
     9e-165  546.5   0.0   3.9e-164  544.4   0.0    1.8  1  0000000013   
   1.3e-164  546.0   0.0   7.1e-164  543.5   0.0    2.0  1  0000000027   
   1.8e-164  545.5   0.0   3.8e-101  335.9   0.0    2.6  2  0000000220   
   2.3e-164  545.1   3.6   1.1e-163  542.9   3.6    1.8  1  0000000049   
   2.9e-164  544.8   1.1     2e-163  542.0   1.1    2.1  1  0000000285   
   3.7e-164  544.5   0.6   1.4e-163  542.6   0.6    1.8  1  0000000224   
     4e-164  544.3   0.2     4e-164  544.3   0.2    3.7  1  0000000113   
   4.9e-164  544.0   0.2   4.9e-164  544.0   0.2    3.7  1  0000000115   
   5.4e-164  543.9   0.2   5.4e-164  543.9   0.2    3.7  1  0000000114   
   5.5e-164  543.9   0.0   4.1e-163  541.0   0.0    2.2  1  0000000028   
   5.8e-164  543.8   0.0   8.2e-162  536.7   0.0    2.6  1  0000000207   
   1.2e-163  542.8   5.8   8.4e-163  540.0   5.8    2.1  1  0000000276   
   1.3e-163  542.7   0.5   6.8e-161  533.6   0.5    2.7  1  0000000288   
   1.3e-163  542.6   5.5   1.7e-161  535.6   5.5    2.5  1  0000000399   
   1.5e-163  542.4   0.0   7.3e-163  540.2   0.0    1.8  1  0000000016   
   1.6e-163  542.3   0.1   4.8e-163  540.8   0.1    1.6  1  0000000253   
   1.7e-163  542.3   3.9     2e-162  538.7   3.6    2.5  1  0000000105   
   1.7e-163  542.3   3.3   1.8e-162  538.9   3.4    2.3  1  0000000041   
   8.5e-163  540.0   0.0   2.9e-162  538.2   0.0    1.6  1  0000000019   
   9.3e-163  539.8   2.0   7.5e-162  536.8   1.1    2.6  1  0000000038   
   1.5e-162  539.1   1.2   1.4e-160  532.6   1.2    2.6  1  0000000406   
   2.7e-162  538.3   0.0   7.9e-162  536.7   0.0    1.6  1  0000000254   
   3.8e-162  537.8   0.0   1.3e-159  529.4   0.0    2.7  1  0000000111   
   4.2e-162  537.6   0.0     1e-159  529.7   0.0    2.7  1  0000000110   
   4.8e-162  537.4   0.0   4.8e-162  537.4   0.0    4.1  1  0000000116   
   5.4e-162  537.3   0.0   5.8e-160  530.6   0.0    2.6  1  0000000222   
   6.2e-162  537.1   0.0   2.3e-161  535.2   0.0    1.8  1  0000000030   
   7.4e-162  536.8   4.6   1.4e-159  529.3   4.6    2.6  1  0000000400   
   1.4e-161  536.0   6.4   2.2e-159  528.7   6.4    2.6  1  0000000398   
   1.8e-161  535.6   1.7   5.1e-161  534.1   1.7    1.6  1  0000000440   
   4.3e-161  534.3   3.6     5e-159  527.5   3.6    2.5  1  0000000410   
   5.1e-161  534.1   0.0   1.2e-159  529.5   0.0    2.5  1  0000000414   
   8.7e-161  533.3   2.6   9.4e-159  526.6   2.6    2.6  1  0000000407   
   1.8e-160  532.3   6.2   1.3e-103  344.0   1.5    2.4  2  0000000235   
